question_id,r@1,r@3,r@5,r@10,r@15,contexts,ground_truth
191,0,1,1,1,1,6-37-375-6|6-37-375-7|6-37-375-10|6-37-387-3|6-37-375-4|6-37-375-3|10-89-1224-3|3-25-812-1|3-25-807-1|3-26-1156-5|3-24-802-3|6-37-375-5|10-89-1224-4|3-25-807-3|6-38-849-2,6-37-375-7
192,0,0,1,1,1,6-38-589-1|6-38-589-3|6-38-589-5|6-38-589-6|6-38-589-4|6-38-589-7|6-38-588-1|3-24-802-3|7-41-590-2|7-41-569-7|6-38-846-1|6-38-589-2|6-37-375-10|7-41-575-4|6-38-847-1,6-38-589-6
193,0,1,1,1,1,10-57-566-2|6-37-2327-2|10-65-390-4|10-65-397-4|6-37-2327-1|10-65-587-2|10-64-568-5|10-65-404-4|10-65-587-1|10-64-568-2|10-65-408-7|10-65-393-3|10-65-408-8|8-45-563-6|10-65-402-3,6-37-2327-2
194,0,0,1,1,1,6-36-1610-1|6-36-1608-1|1-16-1600-6|6-36-1609-1|1-16-1600-7|1-16-1600-5|1-16-1602-6|1-16-1602-5|1-16-1606-2|6-36-1609-2|6-36-1608-2|1-16-1600-4|5-32-462-3|12-92-883-1|11-66-736-1,6-36-1609-1
195,1,1,1,1,1,6-93-842-2|6-93-842-3|6-93-842-1|5-32-522-1|5-31-1122-1|5-32-470-2|5-31-483-2|5-31-483-1|6-35-845-2|5-31-480-2|5-31-453-3|6-38-852-2|5-31-469-4|6-38-846-2|6-34-845-2,6-93-842-2
196,1,1,1,1,1,6-36-1273-1|10-62-1274-1|6-36-1274-1|6-35-1274-1|10-59-1274-1|6-36-1274-2|10-62-1274-2|6-35-1274-2|10-59-1274-2|6-36-1273-2|3-24-800-3|6-36-1273-3|3-24-726-1|6-36-1273-4|3-24-723-1,6-36-1273-1
197,1,1,1,1,1,6-38-846-1|6-38-846-2|6-38-589-4|6-38-851-1|6-38-850-1|6-38-589-5|6-38-851-2|6-34-845-6|6-35-845-5|6-38-852-2|6-38-852-1|6-38-849-1|6-38-850-2|6-38-847-1|6-38-589-3,6-38-846-1
198,0,0,1,1,1,6-36-1274-2|10-59-1274-2|10-62-1274-2|6-35-1274-2|6-36-1273-3|10-59-1274-1|10-62-1274-1|10-57-1287-1|6-35-1274-1|6-36-1273-2|6-36-1274-1|10-59-1274-4|10-57-1645-2|6-36-1274-4|8-44-1269-4,6-35-1274-2
199,1,1,1,1,1,6-35-845-3|6-34-845-4|6-35-845-4|6-35-845-2|6-34-845-2|6-38-851-2|6-35-845-1|6-34-845-3|6-38-846-2|6-35-845-5|3-26-864-2|6-38-847-2|6-34-845-5|6-38-849-2|12-70-622-4,6-35-845-3
200,1,1,1,1,1,6-35-1790-3|10-61-1790-2|3-90-1790-3|3-90-1790-2|6-35-1790-2|10-61-1790-3|10-61-1790-4|3-90-1790-4|10-61-1790-1|11-66-735-1|11-66-750-1|1-16-1606-1|9-49-396-1|6-36-1608-2|3-90-1790-1,6-35-1790-3
201,0,1,1,1,1,3-25-1861-1|3-25-1860-2|6-37-375-8|6-37-375-9|3-25-1861-2|10-58-559-6|3-25-761-1|3-25-1900-1|3-25-1860-1|6-37-375-10|2-21-556-6|10-58-593-2|3-25-2368-5|10-58-559-3|10-58-559-5,6-37-375-8
202,1,1,1,1,1,6-38-588-9|6-38-588-8|6-38-588-5|6-38-851-1|6-38-588-1|7-41-569-4|6-38-588-6|6-38-589-7|6-38-589-5|6-38-588-7|6-38-588-2|6-93-842-1|6-38-588-3|6-38-588-14|7-41-569-3,6-38-588-9
203,0,1,1,1,1,6-35-845-2|6-34-845-2|6-34-845-4|6-35-845-3|6-35-845-4|6-34-845-3|6-35-845-5|6-38-851-2|6-35-845-1|6-34-845-5|6-38-846-2|6-34-845-6|6-93-842-2|6-38-847-2|6-38-850-2,6-34-845-2
204,1,1,1,1,1,6-36-958-1|10-57-409-1|8-47-1782-1|10-57-920-1|8-47-1782-3|10-57-920-2|8-47-816-1|10-57-428-1|8-47-1782-2|8-47-1779-1|10-56-1174-1|8-44-688-1|8-47-1781-3|10-55-818-1|7-39-952-1,6-36-958-1
205,1,1,1,1,1,6-38-588-2|6-38-588-3|6-38-588-5|6-38-588-6|6-38-589-2|9-52-585-2|3-24-725-1|6-86-768-1|6-38-589-4|11-66-735-1|9-52-585-3|10-59-1274-2|2-21-556-1|10-62-1274-2|7-41-569-1,6-38-588-2
206,0,0,0,0,1,12-71-769-2|12-71-770-2|12-71-771-2|12-71-764-3|12-71-765-2|3-26-765-2|12-71-770-1|3-26-765-1|12-71-764-1|12-71-765-1|12-71-766-2|12-71-769-1|12-71-764-2|12-71-1148-1|12-71-1148-2,12-71-1148-2
207,1,1,1,1,1,12-92-874-1|12-92-875-1|7-43-877-1|7-43-574-3|12-92-882-1|12-92-876-1|7-39-879-1|7-43-574-2|12-92-883-1|12-92-881-1|7-43-878-1|7-43-880-1|8-48-1505-1|8-47-699-1|8-48-697-1,12-92-874-1
208,0,1,1,1,1,12-70-622-1|12-70-622-4|12-70-622-2|10-59-1270-1|8-44-1270-1|10-57-1270-1|12-70-622-3|8-44-1269-2|11-67-1269-2|10-62-1272-2|10-59-1269-1|7-43-1270-1|10-55-1269-9|8-44-1269-3|8-44-1269-1,12-70-622-4
209,0,0,0,1,1,8-45-563-6|8-45-563-1|8-45-563-5|8-45-563-2|2-21-564-3|2-21-564-7|2-21-564-6|12-70-1159-3|8-45-563-3|2-21-564-1|2-21-564-2|10-57-565-5|8-45-563-4|12-70-1144-5|2-21-564-4,12-70-1159-3
210,1,1,1,1,1,12-95-988-1|10-89-514-1|5-28-514-1|12-95-988-2|1-16-943-1|1-87-662-1|1-16-943-2|1-16-1103-4|1-87-657-1|1-16-1421-1|8-47-1344-1|1-16-1103-5|1-16-1423-1|1-87-660-1|1-87-663-1,12-95-988-1
211,1,1,1,1,1,12-71-764-1|12-71-771-1|12-71-765-1|3-26-765-1|8-48-695-1|12-71-769-1|12-71-770-1|12-71-1148-1|12-71-764-2|12-71-771-2|12-71-764-4|12-71-769-2|12-71-764-3|12-71-767-1|12-71-770-2,12-71-764-1
212,1,1,1,1,1,12-95-1118-2|12-95-1118-1|11-67-1117-2|12-71-764-3|12-71-765-2|12-71-771-2|3-26-765-2|11-67-837-1|2-22-711-2|11-67-1120-2|11-67-837-2|10-62-837-1|12-71-770-2|12-71-769-2|12-70-768-2,12-95-1118-2
213,1,1,1,1,1,12-95-985-5|12-95-985-3|12-95-985-4|7-40-1498-3|1-16-616-1|1-16-616-2|12-95-985-2|12-70-1435-3|12-70-1435-2|7-40-1498-2|7-40-1498-4|10-59-1274-3|2-22-707-3|6-36-1274-3|2-21-564-7,12-95-985-5
214,1,1,1,1,1,12-92-882-1|7-43-573-3|3-25-1860-1|3-25-1860-3|7-41-571-1|3-25-812-1|7-41-590-2|3-25-807-1|7-43-574-1|7-43-878-1|3-25-1861-1|3-25-807-2|7-43-574-3|3-25-2368-1|7-43-573-2,12-92-882-1
215,0,1,1,1,1,12-71-765-1|12-71-764-2|3-26-765-1|12-71-771-2|12-71-764-1|12-71-764-4|12-71-765-2|12-71-769-1|3-26-765-2|12-71-767-3|12-71-771-1|8-48-695-1|12-71-764-3|12-71-770-1|12-71-770-2,12-71-764-2
216,1,1,1,1,1,12-72-1102-1|3-90-1790-1|12-70-1144-5|12-70-1144-1|10-61-1790-1|10-58-560-5|6-35-1790-1|3-90-1790-4|8-44-1269-1|2-75-2283-1|10-61-1790-4|11-67-1269-1|10-61-1790-2|6-35-1790-2|12-92-881-1,12-72-1102-1
217,1,1,1,1,1,12-71-765-1|3-26-765-1|12-71-765-2|3-26-765-2|12-71-771-2|12-71-764-2|12-71-769-1|8-48-695-1|12-71-764-1|12-71-767-3|12-71-770-1|8-48-696-1|12-71-764-4|2-21-557-1|12-71-771-1,12-71-765-1
218,1,1,1,1,1,12-70-1435-2|12-95-988-1|12-70-1435-3|12-71-766-2|10-89-514-1|5-28-514-1|1-16-616-1|8-44-1269-6|10-59-1269-7|8-47-1263-3|12-70-768-2|10-62-1211-1|1-16-1722-1|2-75-669-2|11-67-1269-6,12-70-1435-2
219,1,1,1,1,1,12-71-770-2|12-71-764-3|12-71-771-2|12-70-768-2|12-71-769-2|12-71-1148-2|12-71-765-2|12-95-1118-2|3-26-765-2|12-71-767-2|11-67-1120-2|2-22-1374-2|11-67-1117-2|12-71-766-2|2-75-2283-2,12-71-770-2
220,1,1,1,1,1,12-72-1212-1|10-63-1212-1|7-41-1212-1|4-91-1095-1|4-27-445-1|10-58-559-5|10-58-559-4|3-26-1156-6|4-91-1095-2|10-57-565-8|8-45-563-4|10-58-559-3|8-45-563-1|2-22-708-2|10-57-565-9,12-72-1212-1
221,1,1,1,1,1,12-71-1209-2|12-70-1209-3|7-41-2284-2|4-91-1095-2|8-48-1581-2|10-55-1269-7|12-70-1431-2|12-71-770-2|8-47-1209-1|11-66-733-2|8-48-1581-1|11-67-836-3|12-70-768-2|11-67-1269-6|12-70-1429-2,12-71-1209-2
222,0,0,1,1,1,8-48-686-1|8-48-1581-2|8-48-695-1|12-70-1209-2|8-48-687-1|8-46-1599-2|8-48-829-2|8-48-694-1|10-65-426-3|8-48-1581-1|10-64-466-3|2-23-740-1|11-66-736-1|8-47-699-1|7-41-571-1,12-70-1209-2
223,1,1,1,1,1,12-71-770-1|12-70-623-1|12-71-1148-1|12-70-768-1|12-70-625-2|12-71-767-1|6-86-768-1|12-71-769-1|2-22-1374-1|12-71-771-1|8-48-695-1|12-71-770-2|12-71-765-1|12-70-623-2|12-71-764-1,12-71-770-1
224,1,1,1,1,1,12-70-768-1|12-70-768-2|6-86-768-1|12-71-770-1|1-20-2114-1|12-71-769-1|12-71-1148-1|8-48-695-1|12-71-764-1|12-71-764-4|8-48-696-1|12-71-769-2|8-48-1505-1|12-71-767-1|12-71-770-2,12-70-768-1
225,1,1,1,1,1,12-71-771-1|12-71-764-1|12-71-771-2|8-48-695-1|12-71-765-1|3-26-765-1|12-71-769-1|12-71-770-1|12-71-764-2|12-71-769-2|12-71-770-2|12-95-1118-1|12-71-1148-1|12-71-767-1|12-71-764-4,12-71-771-1
226,1,1,1,1,1,12-95-984-1|12-95-988-1|12-95-985-1|1-16-1421-1|12-95-986-1|12-95-985-2|4-27-653-1|10-60-1528-1|12-70-768-2|10-89-514-1|12-71-770-2|5-28-514-1|1-20-2116-1|12-95-989-1|11-67-1269-6,12-95-984-1
227,0,0,1,1,1,12-70-1720-1|12-70-1720-2|12-70-1720-3|12-70-1720-4|10-88-936-2|10-59-435-2|10-59-435-1|2-75-1804-3|12-70-1720-5|5-31-453-3|12-71-1148-2|12-71-771-2|12-71-770-2|12-70-623-1|12-95-985-2,12-70-1720-4
228,0,1,1,1,1,12-70-1427-3|12-70-1427-1|10-56-1217-1|8-47-1346-1|12-70-1144-2|12-70-1144-5|8-48-1505-1|12-70-1427-4|8-45-563-1|8-47-692-1|8-48-1459-1|8-47-693-1|10-65-398-1|8-45-563-2|12-70-1144-4,12-70-1427-1
229,1,1,1,1,1,12-70-1720-2|12-70-1720-1|12-70-1720-3|10-88-936-2|12-70-1720-4|12-70-622-1|10-59-435-2|2-75-1804-3|2-22-1374-2|12-70-624-1|10-62-1211-1|12-70-1720-5|12-70-623-1|12-95-985-2|10-59-435-1,12-70-1720-2
230,1,1,1,1,1,12-95-1118-1|12-95-1118-2|12-71-764-1|8-48-695-1|11-67-1116-1|12-71-764-4|8-48-697-1|8-45-1113-2|12-71-769-1|8-48-696-1|8-45-1114-2|12-71-765-1|10-58-559-1|12-71-770-1|8-45-1111-1,12-95-1118-1
231,0,0,1,1,1,12-71-765-1|3-26-765-1|3-26-765-2|12-71-765-2|12-71-771-2|8-48-695-1|12-70-768-2|12-71-770-2|12-71-764-3|12-71-764-1|12-71-769-1|12-71-769-2|12-71-766-2|8-48-696-1|12-71-764-4,12-71-765-2
232,1,1,1,1,1,7-41-627-1|7-43-628-1|6-38-588-1|7-43-628-2|6-38-589-4|3-25-761-2|6-38-589-6|10-61-629-1|3-24-802-3|10-61-629-3|6-36-1610-1|7-41-575-4|7-41-590-1|4-91-638-1|6-38-589-1,7-41-627-1
233,0,0,1,1,1,7-40-1806-1|7-39-1805-1|7-39-1793-1|7-39-1802-1|7-40-1802-1|7-40-1793-1|7-39-1796-1|7-40-1805-1|7-40-1799-1|3-24-726-1|7-39-1799-1|7-40-1854-1|7-39-1898-1|7-40-1796-1|7-39-1854-1,7-39-1802-1
234,0,0,1,1,1,7-41-575-3|7-41-575-2|7-41-575-4|7-41-484-2|7-41-575-1|7-41-484-1|5-30-1336-1|3-90-2031-1|7-41-569-7|5-30-1336-2|6-38-763-1|7-41-571-2|7-40-1530-1|7-41-571-1|7-39-570-2,7-41-484-2
235,0,0,0,0,0,7-39-1899-1|7-40-1853-1|7-40-1899-1|7-40-1802-1|7-39-1853-1|7-39-1802-1|7-40-1808-1|7-39-1793-1|7-39-1796-1|7-40-1796-1|7-40-1854-1|7-40-1898-1|7-39-1808-1|7-39-1854-1|7-40-1805-1,7-39-1798-1
236,1,1,1,1,1,7-41-987-3|7-41-987-1|6-38-589-7|9-50-581-9|5-28-514-3|5-28-419-10|5-31-1132-1|3-24-1856-1|6-37-375-3|3-24-1038-3|10-89-514-3|7-41-987-2|10-62-519-2|3-24-802-1|6-34-845-6,7-41-987-3
237,0,1,1,1,1,7-43-628-1|7-43-628-2|7-41-627-1|8-46-827-2|7-41-590-2|7-41-2284-1|2-21-2274-1|7-41-575-3|7-41-569-6|8-46-827-1|8-46-826-1|3-25-761-1|7-43-878-1|7-40-1568-2|10-61-762-1,7-43-628-2
238,0,1,1,1,1,7-43-574-2|7-43-573-3|7-43-573-1|7-43-573-2|7-39-879-1|7-43-574-3|12-92-875-1|6-38-588-3|12-92-876-1|7-43-880-1|7-43-574-1|7-41-569-4|3-90-1790-4|7-39-570-1|12-92-874-1,7-43-573-3
239,0,1,1,1,1,7-39-1801-1|7-40-1801-1|7-40-1793-1|7-39-1795-1|7-40-1898-1|7-40-1795-1|7-40-1899-1|7-40-1807-1|7-39-1809-1|7-40-1809-1|7-39-1897-1|7-39-1793-1|7-39-1898-1|7-40-1897-1|7-40-1794-1,7-40-1801-1
240,1,1,1,1,1,7-41-1642-5|7-39-1611-4|7-39-1154-5|7-39-1642-4|7-41-1154-4|7-41-1611-4|7-41-1642-4|6-37-375-2|7-41-1611-3|10-60-524-2|7-41-1641-3|7-39-1641-3|7-41-571-1|6-37-375-3|11-66-736-1,7-41-1642-5
241,0,0,0,0,1,7-39-1802-1|7-40-1802-1|7-39-1793-1|7-39-1899-1|7-40-1808-1|7-39-1808-1|7-39-1796-1|7-39-1798-1|7-39-1807-1|7-40-1854-1|7-40-1798-1|7-40-1793-1|7-40-1806-1|7-40-1796-1|7-39-1854-1,7-40-1798-1
242,0,1,1,1,1,7-41-1611-1|7-39-1611-1|7-39-570-1|7-39-1611-2|7-41-1611-2|7-39-570-3|7-39-1611-3|7-39-1154-2|7-41-1611-3|7-39-1611-4|7-41-1611-4|7-41-1154-2|7-41-569-2|7-39-1642-1|7-39-1641-1,7-39-1611-1
243,0,1,1,1,1,7-43-573-3|7-43-573-2|7-43-574-3|7-43-574-1|12-92-882-1|7-39-879-1|7-43-877-1|7-43-574-2|7-43-880-1|7-41-571-1|7-43-573-1|7-43-878-1|12-92-881-1|7-41-569-6|7-41-590-2,7-43-574-3
244,0,1,1,1,1,7-41-512-4|7-41-512-3|10-57-565-1|10-57-565-2|3-24-800-3|7-41-512-1|7-41-590-1|3-24-799-3|10-57-565-5|6-37-375-4|10-57-565-3|3-26-1156-5|3-25-567-2|3-26-1156-7|10-58-593-3,7-41-512-3
245,0,0,0,0,0,6-85-1176-1|10-65-1176-1|11-67-1176-1|4-27-649-2|1-87-663-1|2-22-1176-1|10-94-2232-1|10-89-514-1|10-61-1790-3|1-87-662-1|1-87-657-1|5-28-514-1|3-90-2031-1|1-87-659-1|10-61-1790-2,7-39-570-3
246,1,1,1,1,1,7-40-1806-2|7-39-1806-1|7-40-1898-1|7-40-1807-1|7-40-1805-1|7-39-1898-1|7-40-1809-1|7-39-1809-1|7-39-1807-1|7-39-1805-1|7-40-1793-1|7-40-1799-1|7-40-1796-1|7-39-1801-1|7-39-1796-1,7-40-1806-2
247,1,1,1,1,1,7-40-991-1|7-41-575-3|7-40-991-3|7-41-575-2|7-40-991-2|7-40-1568-1|6-37-375-10|7-41-569-3|8-46-827-2|7-41-575-1|11-68-1216-3|7-41-571-2|8-46-830-1|8-46-826-1|2-75-499-1,7-40-991-1
248,0,1,1,1,1,7-39-1154-3|7-41-1642-2|7-39-1642-2|7-39-1641-2|7-41-1611-2|7-39-1611-2|7-41-1611-4|7-39-1641-3|7-41-1641-2|7-41-1641-3|7-39-1642-4|7-39-1611-1|7-39-1642-3|7-41-1611-3|7-41-1154-2,7-39-1642-2
249,1,1,1,1,1,7-41-488-1|6-38-763-1|7-41-590-2|7-41-484-1|7-41-590-1|7-41-488-2|7-41-512-1|3-25-2368-2|7-41-488-3|7-41-488-4|6-35-1790-2|3-25-1860-3|7-41-512-3|7-41-512-4|3-24-1038-1,7-41-488-1
250,0,1,1,1,1,5-31-479-1|7-40-479-1|7-40-479-2|5-31-483-1|5-31-479-2|5-31-479-3|7-40-479-3|5-32-1517-1|7-40-479-4|5-31-479-4|5-31-483-2|5-31-480-1|7-40-1498-4|7-40-1498-1|1-87-660-1,7-40-479-2
251,0,1,1,1,1,8-48-1210-1|1-16-1210-1|7-41-1210-1|6-86-1210-1|12-70-1144-3|12-70-1427-2|10-58-559-6|10-62-1276-2|2-21-605-2|2-22-707-2|11-67-1645-2|11-66-750-2|5-32-671-1|4-27-434-2|12-71-766-1,7-41-1210-1
252,1,1,1,1,1,7-39-1793-1|7-40-1793-1|7-39-1809-1|7-39-1795-1|7-40-1809-1|7-39-1805-1|7-40-1795-1|7-39-1898-1|7-39-1808-1|7-40-1805-1|7-40-1806-1|7-40-1854-1|7-39-1854-1|7-40-1799-1|7-39-1796-1,7-39-1793-1
253,0,1,1,1,1,7-41-1611-2|7-39-1611-2|7-39-1611-3|7-41-1611-3|7-39-1611-1|7-39-1154-3|7-41-1154-3|7-41-1611-1|7-39-1642-3|7-39-1154-4|7-39-1642-2|7-41-1642-3|7-41-1611-4|7-39-1641-2|7-41-1641-2,7-39-1611-2
254,0,1,1,1,1,7-40-1853-1|7-39-1853-1|7-39-1796-1|7-40-1796-1|7-41-575-2|7-39-1897-1|7-40-1854-1|7-39-1854-1|7-39-1801-1|7-40-1799-1|7-39-1793-1|7-40-1800-1|7-39-1799-1|7-40-1801-1|7-40-1793-1,7-39-1853-1
255,0,1,1,1,1,7-39-1642-4|7-39-1611-4|7-39-1154-5|7-41-1611-4|7-41-1154-4|7-41-1642-5|7-39-1641-3|7-41-1641-3|7-41-1611-3|7-41-1642-4|7-39-1611-1|7-41-1611-1|7-41-1642-1|7-39-1642-1|7-39-1642-3,7-39-1611-4
256,0,0,0,1,1,7-39-1611-1|7-41-1611-1|7-39-1641-3|7-41-1154-2|7-41-1641-3|7-39-570-1|7-39-1642-1|7-41-1611-3|7-39-1641-1|7-41-1611-2|7-39-1154-2|7-39-1611-2|7-41-1642-1|7-39-1611-4|7-41-1642-2,7-39-1641-1
257,0,1,1,1,1,7-40-1811-1|7-39-1811-1|7-40-1806-1|7-39-1898-1|3-24-1848-1|3-24-801-1|7-39-1805-1|7-39-1808-1|3-24-801-2|7-40-1793-1|3-24-726-1|7-40-1854-1|7-39-1793-1|7-40-1898-1|7-40-1805-1,7-39-1811-1
258,1,1,1,1,1,7-40-1530-1|7-41-575-2|6-37-375-10|7-41-484-1|12-95-988-2|7-41-569-7|7-40-1568-2|1-16-2254-1|9-50-1615-1|3-25-2368-5|1-20-2115-1|1-16-1166-1|3-25-813-1|5-28-514-1|7-41-575-4,7-40-1530-1
259,0,0,1,1,1,7-39-1642-2|7-41-1642-2|7-39-1611-2|7-39-1154-2|7-41-1611-2|7-41-1154-2|7-39-570-1|7-39-1641-1|7-39-1611-1|7-41-1641-1|7-39-570-4|7-39-1641-2|7-43-573-1|6-38-848-1|7-41-569-1,7-41-1611-2
260,0,1,1,1,1,5-31-483-1|7-40-479-3|5-31-479-3|5-31-479-4|7-40-479-2|5-31-479-1|7-40-479-1|5-31-480-1|5-31-479-2|5-32-470-1|7-40-479-4|5-31-453-1|5-28-525-2|5-31-483-2|5-32-1517-1,7-40-479-3
261,0,1,1,1,1,7-39-1793-1|7-40-1793-1|7-39-1809-1|7-39-1795-1|7-40-1809-1|7-39-1805-1|7-40-1795-1|7-39-1898-1|7-39-1808-1|7-40-1805-1|7-40-1806-1|7-40-1854-1|7-39-1854-1|7-40-1799-1|7-39-1796-1,7-40-1793-1
262,0,0,0,1,1,7-39-1898-1|7-40-1806-2|7-40-1805-1|7-39-1809-1|7-40-1809-1|7-39-1805-1|7-40-1807-1|7-40-1898-1|7-39-1801-1|7-39-1807-1|7-39-1806-1|7-40-1801-1|7-40-1794-1|7-40-1793-1|7-39-1796-1,7-39-1805-1
263,1,1,1,1,1,7-40-1807-1|7-39-1807-1|7-40-1793-1|7-39-1793-1|7-39-1809-1|7-39-1802-1|7-40-1802-1|7-40-1806-1|7-40-1800-1|7-40-1799-1|7-39-1854-1|7-40-1854-1|7-40-1809-1|7-39-1805-1|7-39-1808-1,7-40-1807-1
264,0,0,0,1,1,10-55-1269-2|10-59-1269-2|10-89-1269-2|8-44-1269-2|11-67-1269-2|10-62-1269-2|10-59-1270-1|8-44-1270-1|10-57-1270-1|7-43-1270-1|10-59-1269-1|10-62-1269-8|10-55-1269-1|10-62-1269-1|11-67-1269-1,7-43-1270-1
265,1,1,1,1,1,7-41-488-3|6-37-375-4|3-25-567-2|3-24-800-3|6-38-846-2|7-41-488-4|3-24-799-3|7-41-590-2|6-37-387-3|6-38-847-2|6-38-850-2|7-41-590-1|2-22-708-2|6-37-375-10|3-25-812-1,7-41-488-3
266,0,1,1,1,1,7-39-1898-1|7-40-1898-1|7-40-1854-1|7-39-1854-1|7-39-1899-1|7-40-1799-1|7-40-1806-1|7-39-1799-1|7-39-1805-1|7-39-1793-1|7-39-1801-1|7-40-1801-1|7-40-1899-1|7-40-1793-1|7-40-1805-1,7-40-1898-1
267,1,1,1,1,1,7-41-590-2|7-41-590-1|7-43-573-3|7-41-571-1|3-25-812-1|3-25-1860-1|6-37-375-10|7-39-570-5|2-21-667-1|7-41-2284-1|6-37-375-6|3-25-807-1|7-41-569-7|3-25-807-2|3-25-1860-3,7-41-590-2
268,1,1,1,1,1,7-39-651-3|7-39-651-2|4-27-649-3|1-16-616-1|4-27-653-3|4-27-445-2|10-65-408-10|10-62-837-2|7-40-1498-3|10-61-762-3|8-48-1350-2|4-91-674-4|8-47-1768-4|11-66-732-2|7-41-921-1,7-39-651-3
269,0,1,1,1,1,7-41-1642-5|7-41-1154-4|7-39-1611-4|7-39-1154-5|7-39-1642-4|7-41-1611-4|7-41-1611-3|7-41-1642-4|7-41-1641-3|7-39-1641-3|7-39-1154-4|7-39-1642-3|7-39-1611-3|6-37-375-2|7-41-1154-1,7-41-1154-4
270,1,1,1,1,1,7-41-512-4|7-43-573-2|6-38-588-11|5-31-591-3|7-41-512-2|6-38-588-12|5-31-591-2|7-41-512-3|7-41-590-1|7-41-512-1|3-90-805-1|10-58-560-3|10-58-559-4|7-41-569-6|2-21-561-1,7-41-512-4
271,1,1,1,1,1,7-43-957-1|6-36-958-1|10-57-920-2|8-47-1307-1|8-47-1208-1|8-47-1284-1|10-57-920-1|7-39-952-1|7-41-953-1|2-21-564-7|8-47-817-1|8-47-1782-1|11-68-1216-2|10-57-409-1|8-47-1348-1,7-43-957-1
272,1,1,1,1,1,7-41-1154-1|7-39-1154-1|7-41-1642-1|7-39-1642-1|7-39-1611-1|7-41-1611-1|7-39-1154-4|7-41-1154-4|7-41-1154-3|7-41-1611-3|7-39-1154-5|7-39-1611-3|7-39-1642-3|7-41-1642-4|7-41-1641-3,7-41-1154-1
273,0,1,1,1,1,7-41-590-1|7-41-481-2|7-41-512-3|10-58-559-2|10-58-559-3|7-41-512-1|9-50-580-1|11-68-729-1|10-65-426-3|9-51-583-5|7-41-488-2|10-64-586-2|11-66-745-1|6-38-588-6|10-57-1290-2,7-41-481-2
274,0,1,1,1,1,7-39-1611-4|7-39-1642-4|7-39-1154-5|7-41-1154-4|7-41-1611-4|7-41-1642-5|7-41-1642-4|7-41-1641-3|7-41-1611-3|7-39-1641-3|7-39-1642-3|7-39-1611-3|7-39-1154-4|7-39-1611-1|7-41-1642-1,7-39-1642-4
275,1,1,1,1,1,7-41-921-1|7-39-879-1|7-41-923-1|7-39-1611-1|7-41-1611-1|7-39-570-1|7-41-1642-5|7-41-1642-1|7-41-572-2|6-38-848-1|7-39-570-4|7-39-1642-1|7-41-1641-3|7-39-570-3|7-39-1641-3,7-41-921-1
276,1,1,1,1,1,7-41-590-1|7-43-573-2|5-31-591-2|5-31-591-3|7-43-877-1|12-92-882-1|7-41-569-1|5-31-591-1|7-43-880-1|7-43-573-1|7-41-569-5|7-43-878-1|12-92-875-1|7-41-569-2|7-41-569-6,7-41-590-1
277,1,1,1,1,1,7-41-1611-1|7-39-1611-1|7-41-1611-3|7-39-1642-1|7-41-1642-1|7-39-1611-4|7-39-1611-3|7-41-1611-2|7-41-1611-4|7-41-1154-1|7-39-1154-1|7-39-1641-3|7-41-1641-3|7-39-1642-3|7-41-1154-4,7-41-1611-1
278,0,1,1,1,1,7-39-1799-1|7-40-1799-1|7-39-1807-1|7-39-1805-1|7-40-1795-1|7-39-1795-1|7-40-1807-1|7-40-1805-1|7-40-1797-1|7-39-1797-1|7-40-1806-1|7-40-1854-1|7-39-1854-1|7-39-1796-1|7-40-1796-1,7-40-1799-1
279,1,1,1,1,1,7-39-1808-1|7-40-1808-1|7-40-1806-1|7-39-1798-1|7-40-1799-1|7-40-1798-1|7-40-1805-1|7-39-1795-1|7-39-1805-1|7-40-1854-1|7-39-1806-1|7-40-1793-1|7-39-1799-1|7-39-1854-1|7-39-1796-1,7-39-1808-1
280,0,1,1,1,1,7-41-569-4|7-41-569-3|7-41-571-1|7-41-569-2|7-41-569-1|7-41-1642-5|7-41-569-6|7-43-574-3|7-43-573-1|7-43-573-3|7-39-879-1|7-43-878-1|7-43-574-2|10-57-565-10|7-41-571-2,7-41-569-3
281,1,1,1,1,1,2-21-598-3|10-58-593-3|10-58-560-4|8-45-1113-2|10-58-593-1|8-45-1112-2|10-57-565-1|10-57-565-3|2-21-557-1|2-21-558-1|11-67-1269-5|10-58-559-1|10-58-559-2|2-21-561-1|2-21-2274-2,2-21-598-3
282,0,1,1,1,1,2-21-561-1|2-21-561-2|2-21-561-3|10-58-593-3|2-21-557-1|10-57-565-1|10-58-559-1|8-45-1113-2|2-21-598-3|2-21-673-1|2-22-708-2|3-26-1156-5|5-32-673-1|8-45-1112-2|8-45-563-1,2-21-561-2
283,1,1,1,1,1,2-22-707-3|2-22-711-2|2-22-700-3|2-22-710-2|2-22-709-2|2-22-700-4|2-22-700-5|2-22-1374-2|2-75-2283-2|2-22-712-2|6-86-691-4|2-22-708-2|2-21-2274-2|8-44-1269-6|6-38-850-3,2-22-707-3
284,1,1,1,1,1,2-22-703-1|7-43-701-2|2-21-673-1|2-22-712-2|2-22-712-1|5-32-673-1|2-21-561-1|2-22-707-1|5-32-706-1|2-22-708-1|5-32-704-1|2-22-707-3|5-32-705-1|2-22-1374-1|2-22-710-2,2-22-703-1
