question_id,r@1,r@3,r@5,r@10,r@15,contexts,ground_truth
196,1,1,1,1,1,6-36-1273-1|6-36-1273-3|6-36-1274-2|6-35-1274-2|6-35-1274-1|6-36-1273-2|10-59-1274-2|10-64-568-5|10-62-1274-2|6-36-1274-1|10-62-1274-1|10-59-1274-1|10-64-568-3|6-38-589-4|2-21-556-6,6-36-1273-1
197,0,0,0,1,1,6-38-589-4|6-38-588-1|6-38-846-2|6-38-589-5|6-38-588-6|6-38-846-1|6-38-589-6|6-38-851-1|6-38-589-3|6-38-588-12|6-38-588-13|6-38-588-11|6-38-588-3|6-38-588-2|6-38-589-1,6-38-846-1
198,0,1,1,1,1,6-36-1273-3|10-59-1274-2|6-35-1274-2|6-36-1274-2|10-62-1274-2|10-62-1274-1|10-59-1274-1|2-21-556-1|6-36-1273-2|10-57-566-2|6-35-1274-1|3-25-567-2|6-36-1274-1|10-58-559-1|3-25-567-3,6-35-1274-2
199,1,1,1,1,1,6-35-845-3|10-57-565-1|6-34-845-4|6-35-845-4|6-34-845-3|6-35-845-2|10-57-565-4|6-38-589-2|6-35-845-5|3-25-567-2|6-38-589-5|10-57-565-5|10-57-565-2|6-93-842-2|6-34-845-2,6-35-845-3
200,0,0,0,0,0,6-38-588-6|2-21-556-1|7-41-575-1|10-61-1790-2|6-38-588-2|2-21-561-2|6-38-588-3|7-41-569-5|7-43-574-1|9-50-579-1|9-52-585-2|9-50-581-6|9-50-580-2|7-41-569-2|7-39-570-1,6-35-1790-3
201,1,1,1,1,1,6-37-375-8|2-21-556-6|6-38-588-6|3-25-567-3|10-58-559-3|2-21-561-4|2-21-561-3|10-58-559-5|3-25-2368-5|6-38-588-14|6-37-375-9|10-58-559-6|2-21-561-1|6-38-588-13|2-21-561-2,6-37-375-8
202,1,1,1,1,1,6-38-588-9|6-38-588-8|6-38-588-7|6-38-588-13|6-38-588-6|6-38-588-4|7-41-569-4|6-38-588-1|6-38-588-2|6-38-588-12|6-38-588-11|7-41-569-3|6-38-588-5|7-43-573-3|6-38-588-14,6-38-588-9
203,1,1,1,1,1,6-34-845-2|6-35-845-2|6-35-845-3|6-38-589-2|6-35-845-4|6-35-845-5|6-34-845-4|6-34-845-3|6-38-588-4|6-38-589-6|6-38-846-2|6-38-589-5|6-93-842-2|6-38-588-3|6-34-845-5,6-34-845-2
204,1,1,1,1,1,6-36-958-1|10-57-565-1|10-57-414-1|10-57-565-10|7-41-572-2|10-57-565-4|7-39-570-1|10-57-565-6|10-57-920-2|7-39-570-3|10-57-565-5|10-57-565-2|10-58-560-5|10-57-920-1|9-50-579-4,6-36-958-1
205,0,1,1,1,1,6-38-588-5|6-38-588-2|6-38-588-6|6-38-588-3|2-21-556-1|6-38-588-4|6-38-588-12|9-50-581-6|9-52-585-3|10-58-559-1|8-45-563-3|7-41-571-2|3-25-567-1|6-38-588-1|9-52-585-2,6-38-588-2
206,0,0,0,1,1,12-71-770-2|12-71-771-2|12-71-767-2|12-71-764-3|12-71-770-1|10-58-559-7|12-71-1148-2|12-71-771-1|12-71-766-2|12-71-764-2|12-71-767-3|12-71-765-2|3-26-765-2|12-71-764-4|12-71-769-2,12-71-1148-2
207,0,0,1,1,1,7-43-574-3|7-43-574-2|7-43-573-3|12-92-875-1|12-92-874-1|7-43-573-2|7-43-574-1|7-39-570-5|12-92-876-1|7-43-573-1|7-41-571-1|7-41-569-1|7-41-569-7|7-41-569-6|10-57-565-10,12-92-874-1
208,1,1,1,1,1,12-70-622-4|12-70-622-1|10-59-1270-1|10-57-565-1|8-44-1270-1|10-57-565-4|10-58-559-4|11-67-1269-2|8-44-1269-2|8-44-1269-1|10-55-1269-1|10-57-565-6|11-67-1269-1|12-70-622-2|10-57-1270-1,12-70-622-4
209,0,0,0,0,1,8-45-563-1|8-45-563-5|8-45-563-6|8-45-563-2|8-45-563-3|8-45-563-4|2-21-557-1|10-58-560-2|10-58-560-4|2-21-564-7|2-21-556-3|2-21-564-1|12-70-1159-3|10-58-560-3|2-21-564-3,12-70-1159-3
210,1,1,1,1,1,12-95-988-1|1-87-1481-1|10-58-559-7|7-41-569-1|3-25-567-4|7-41-569-5|7-41-571-2|10-89-514-1|1-87-662-1|7-41-569-3|10-58-559-6|5-28-514-1|1-87-661-1|10-58-559-3|1-87-657-1,12-95-988-1
211,0,1,1,1,1,12-71-764-3|12-71-764-1|7-41-572-3|12-71-764-4|7-41-569-7|12-71-771-1|12-71-771-2|2-21-556-6|7-43-573-3|8-48-695-1|7-43-574-3|12-71-770-2|7-41-569-6|10-58-559-7|10-58-560-5,12-71-764-1
212,1,1,1,1,1,12-95-1118-2|12-95-1118-1|7-43-573-3|7-43-573-1|12-71-766-2|2-22-1374-2|12-71-769-2|11-67-1120-2|7-43-574-1|11-67-1117-2|12-71-764-3|7-43-574-3|2-21-556-6|12-95-985-5|7-43-573-2,12-95-1118-2
213,1,1,1,1,1,12-95-985-5|2-21-561-2|12-95-985-4|2-21-556-3|12-95-985-3|9-51-582-1|2-21-556-4|9-52-585-1|10-58-560-2|10-58-560-3|7-43-573-3|9-50-579-4|9-50-579-3|2-21-564-7|9-51-582-5,12-95-985-5
214,0,1,1,1,1,7-41-571-1|7-43-573-3|12-92-882-1|7-43-574-3|7-41-572-3|3-25-1860-1|7-41-569-7|7-39-570-5|7-43-574-1|10-58-559-5|7-43-574-2|7-41-590-2|10-58-559-6|10-57-566-5|6-38-589-5,12-92-882-1
215,0,0,0,0,0,12-71-764-4|10-58-559-1|9-50-580-1|9-52-585-2|3-25-567-2|10-64-568-3|9-50-579-2|7-43-573-2|7-39-570-1|9-50-580-2|12-71-765-2|9-50-580-3|9-52-585-3|9-52-585-1|8-45-563-3,12-71-764-2
216,0,1,1,1,1,10-58-559-5|12-72-1102-1|10-58-559-3|10-58-559-4|7-43-573-3|10-58-559-6|10-58-559-2|2-21-557-3|10-58-560-5|2-21-556-5|10-58-559-1|2-21-557-1|2-21-557-2|10-58-559-7|2-21-556-6,12-72-1102-1
217,0,1,1,1,1,3-26-765-2|10-58-559-1|12-71-765-1|12-71-765-2|3-26-765-1|7-43-574-1|7-43-573-2|2-21-556-1|7-39-570-1|3-25-567-2|7-43-573-1|7-43-573-3|12-71-764-4|2-21-561-1|2-21-561-2,12-71-765-1
218,0,0,0,0,0,2-21-556-3|9-50-579-3|2-21-556-4|2-21-556-5|9-51-582-5|9-50-579-2|2-21-556-2|9-51-582-2|10-58-559-7|7-41-569-1|7-41-569-6|9-50-581-1|12-95-988-1|12-95-988-2|9-52-585-2,12-70-1435-2
219,1,1,1,1,1,12-71-770-2|12-71-764-3|12-71-771-2|12-71-766-2|2-22-1374-2|12-71-767-2|12-70-768-2|12-71-765-2|12-71-769-2|12-71-1148-2|12-71-770-1|12-71-1209-2|3-26-765-2|11-67-1120-2|12-71-764-4,12-71-770-2
220,0,0,0,1,1,4-91-1095-2|2-21-556-1|10-58-559-1|2-21-556-5|10-57-565-1|4-91-1095-1|12-72-1212-1|9-50-579-1|7-41-1212-1|10-63-1212-1|10-64-568-3|10-57-565-4|2-21-557-1|9-50-579-2|10-57-565-10,12-72-1212-1
221,0,1,1,1,1,12-70-1209-3|12-71-1209-2|10-58-559-7|10-57-566-5|12-71-767-2|11-66-732-2|12-71-770-2|4-91-1095-2|8-45-563-5|7-43-701-2|7-41-572-3|2-21-556-6|10-57-565-10|12-70-768-2|12-71-764-3,12-71-1209-2
222,0,0,0,0,0,7-39-570-1|7-39-570-3|7-41-571-2|7-39-570-2|7-41-569-3|7-41-571-1|7-41-569-1|2-21-556-2|7-41-572-3|10-58-559-2|7-41-569-6|8-45-563-3|7-43-574-3|7-39-570-4|10-58-559-3,12-70-1209-2
223,1,1,1,1,1,12-71-770-1|2-21-556-1|12-71-770-2|10-58-559-1|2-21-556-2|10-58-559-4|2-21-561-2|2-22-700-6|8-48-695-1|2-21-557-1|10-58-560-2|8-45-563-3|10-58-559-2|12-70-625-2|10-57-565-3,12-71-770-1
224,1,1,1,1,1,12-70-768-1|12-70-768-2|6-86-768-1|7-41-572-3|7-43-574-3|7-43-573-3|12-71-769-1|12-71-766-2|10-58-559-3|2-21-556-2|12-71-770-2|2-21-556-6|10-58-559-6|7-43-573-1|12-71-770-1,12-70-768-1
225,1,1,1,1,1,12-71-771-1|12-71-764-4|7-41-572-3|12-71-771-2|7-39-570-1|10-58-559-1|12-71-770-2|12-71-767-3|7-41-571-1|7-41-569-2|7-43-574-1|7-43-573-3|12-71-764-1|10-58-560-2|12-71-766-2,12-71-771-1
226,1,1,1,1,1,12-95-984-1|10-57-565-10|10-58-559-7|10-58-560-6|10-58-560-2|12-95-988-1|10-57-565-14|10-57-565-4|7-43-574-3|12-95-985-1|7-41-571-2|10-65-587-3|2-21-557-3|1-20-2116-1|10-57-565-6,12-95-984-1
227,0,0,0,0,1,12-70-1720-2|10-57-565-4|10-57-565-10|1-87-1481-1|12-70-1720-1|4-97-1481-1|10-57-565-1|2-21-561-2|2-21-564-5|12-70-1720-3|2-21-564-2|12-70-1720-4|2-21-561-1|2-21-564-1|3-25-567-3,12-70-1720-4
228,0,0,0,0,0,9-50-581-6|9-50-581-3|10-58-560-2|9-50-579-2|10-57-565-1|9-50-581-7|9-50-580-1|9-50-581-5|9-50-581-4|7-41-571-1|9-50-579-3|10-58-559-2|7-41-571-2|9-51-582-2|7-41-569-1,12-70-1427-1
229,1,1,1,1,1,12-70-1720-2|12-70-1720-1|12-70-1720-3|2-22-1374-2|12-70-1720-4|7-41-572-3|7-43-574-3|12-70-1720-5|1-87-1481-1|7-41-572-1|9-50-579-4|10-57-565-10|7-43-573-3|12-71-766-2|10-57-428-1,12-70-1720-2
230,1,1,1,1,1,12-95-1118-1|7-43-573-3|10-58-559-1|2-21-556-1|2-21-556-6|10-58-559-4|7-43-573-2|12-95-1118-2|10-58-559-5|2-21-556-5|2-21-561-1|2-21-561-2|2-21-557-1|7-39-570-1|2-21-556-2,12-95-1118-1
231,0,1,1,1,1,3-26-765-2|12-71-765-2|12-71-765-1|3-26-765-1|12-71-770-2|8-48-695-1|12-71-764-4|12-71-771-2|12-71-764-2|10-58-559-1|12-70-768-2|12-71-764-3|12-71-766-2|12-71-767-3|12-71-771-1,12-71-765-2
232,0,0,0,0,1,6-38-588-1|6-38-588-2|7-41-571-1|6-38-588-5|6-38-588-6|6-38-589-2|6-38-589-6|6-38-589-4|6-38-589-5|7-41-575-4|6-38-589-1|7-41-627-1|6-38-588-3|6-38-588-4|6-38-589-3,7-41-627-1
233,0,0,0,0,0,7-41-569-7|7-39-570-5|7-41-575-4|7-41-575-2|7-41-572-3|7-41-575-3|7-39-570-1|7-41-575-1|7-41-571-1|7-41-569-1|7-41-569-6|7-41-572-2|7-39-570-3|9-50-579-4|7-39-1898-1,7-39-1802-1
234,1,1,1,1,1,7-41-484-2|7-41-575-1|7-41-575-3|7-41-575-4|7-41-575-2|7-41-571-2|7-41-484-1|7-41-569-3|2-21-556-2|9-50-579-3|7-39-570-2|7-41-569-1|6-38-588-5|7-41-569-6|7-41-569-7,7-41-484-2
235,0,0,0,0,0,7-41-575-4|7-41-575-2|7-41-569-7|7-41-575-3|7-41-575-1|7-39-570-5|2-21-556-6|7-43-574-3|7-41-572-3|9-50-579-4|7-41-571-1|7-39-1793-1|7-40-1853-1|7-41-569-6|7-40-1854-1,7-39-1798-1
236,1,1,1,1,1,7-41-987-3|7-41-569-7|9-52-585-5|9-50-581-9|6-38-589-6|9-50-579-4|6-38-589-7|7-41-590-2|9-51-582-6|6-38-588-1|6-38-589-5|6-38-589-1|2-21-556-6|10-58-559-5|7-41-571-1,7-41-987-3
237,0,0,1,1,1,6-38-589-5|7-41-569-6|6-38-589-1|7-43-628-2|6-38-589-4|7-41-569-4|6-38-589-6|6-38-588-1|7-43-573-3|6-38-588-13|7-41-590-2|6-38-588-4|6-38-588-2|7-41-575-2|7-43-574-3,7-43-628-2
238,0,1,1,1,1,7-43-573-1|7-43-573-3|7-43-573-2|7-43-574-2|7-43-574-3|7-43-574-1|7-41-569-4|7-39-570-1|6-38-588-6|7-41-572-3|7-41-569-2|7-41-569-1|7-41-569-7|7-41-569-3|7-41-569-6,7-43-573-3
239,0,1,1,1,1,7-39-1793-2|7-39-1801-1|7-40-1801-1|7-41-575-2|7-39-1793-1|7-41-575-4|7-41-572-3|7-41-575-1|7-40-1806-2|7-41-571-2|7-40-1793-1|7-41-569-7|7-39-1854-1|7-40-1854-1|7-41-575-3,7-40-1801-1
240,1,1,1,1,1,7-41-1642-5|7-39-570-2|7-41-1611-4|7-43-574-1|7-41-571-1|7-43-573-1|7-43-573-3|7-39-1642-4|6-38-588-6|7-39-570-1|7-39-1154-5|7-39-1611-4|9-50-581-6|7-41-571-2|7-41-1154-4,7-41-1642-5
241,0,0,0,0,0,7-39-570-5|7-41-575-4|7-41-569-7|7-41-575-2|7-41-575-3|7-41-575-1|7-39-570-1|7-39-570-3|7-39-1793-1|2-21-556-6|7-41-572-3|7-40-1854-1|9-50-579-4|7-43-574-3|7-39-1854-1,7-40-1798-1
242,0,0,0,1,1,7-39-570-1|7-39-570-3|7-41-572-2|7-39-570-4|7-41-569-2|7-43-574-1|7-39-570-5|7-41-569-1|7-39-1611-1|7-43-573-2|7-41-569-5|7-41-569-6|7-41-1611-1|7-43-573-1|7-41-571-1,7-39-1611-1
243,0,1,1,1,1,7-43-573-3|7-43-574-3|7-43-573-2|7-43-574-1|7-43-573-1|7-39-570-5|7-41-569-7|7-43-574-2|7-41-569-6|7-41-571-1|7-41-590-2|7-41-569-1|7-39-570-1|7-41-569-2|7-41-569-4,7-43-574-3
244,0,0,0,0,0,2-21-561-1|3-25-567-2|9-51-582-1|10-57-565-1|2-21-561-2|10-57-565-4|9-50-579-4|9-50-579-1|6-38-589-2|10-57-565-5|9-50-580-3|10-57-565-2|9-52-585-5|10-57-566-2|9-51-582-5,7-41-512-3
245,0,0,0,0,0,3-25-567-4|3-25-567-3|7-39-570-1|3-25-567-2|7-41-569-5|7-41-575-1|10-58-559-1|7-41-569-2|7-43-574-3|7-41-569-1|10-58-560-2|7-41-575-2|9-52-585-5|2-21-561-2|1-87-1481-1,7-39-570-3
246,1,1,1,1,1,7-40-1806-2|7-39-1806-1|7-39-1793-2|7-39-1809-1|7-40-1809-1|7-39-1793-1|7-40-1806-1|7-40-1793-1|7-40-1796-1|7-39-1796-1|7-39-1799-1|7-40-1805-1|7-40-1799-1|7-39-1800-1|7-40-1807-1,7-40-1806-2
247,1,1,1,1,1,7-40-991-1|7-43-573-3|7-41-575-2|7-43-574-1|7-43-574-3|2-21-564-7|7-43-573-1|7-41-575-3|3-25-1860-2|7-41-575-1|7-41-572-3|2-21-556-2|2-21-556-6|10-58-559-5|2-21-561-2,7-40-991-1
248,0,0,0,0,1,7-39-570-1|7-41-569-2|7-41-572-2|7-43-573-2|7-43-574-1|7-41-1642-2|7-39-1642-4|7-41-1642-4|7-39-1154-3|7-43-573-1|7-41-569-5|7-39-570-4|7-41-1154-4|7-39-570-3|7-39-1642-2,7-39-1642-2
249,0,0,0,0,0,7-43-573-3|7-41-590-2|7-43-574-3|7-41-569-7|7-41-590-1|7-43-574-2|7-43-573-1|6-38-588-1|7-43-574-1|7-43-573-2|7-41-569-4|7-41-575-2|6-38-589-6|7-41-569-6|7-41-569-2,7-41-488-1
250,0,0,1,1,1,7-40-479-1|5-31-479-1|5-31-479-2|7-40-479-2|5-31-479-3|5-31-483-1|5-31-591-2|5-31-591-1|7-41-575-2|5-31-591-3|5-31-479-4|7-40-479-3|5-32-1517-1|5-31-483-2|5-30-1340-2,7-40-479-2
251,0,0,0,0,0,10-58-559-2|10-58-559-3|10-58-559-6|2-21-556-6|10-58-559-5|10-58-559-4|10-58-559-7|2-21-556-5|2-21-556-2|10-58-559-1|4-97-1481-1|2-21-556-1|10-58-560-6|2-21-556-3|9-52-585-5,7-41-1210-1
252,0,1,1,1,1,7-39-570-5|7-41-569-7|7-39-1793-1|7-41-575-4|7-41-575-2|7-40-1793-1|7-41-575-3|7-39-1793-2|9-50-579-4|7-40-1854-1|7-39-1854-1|7-39-570-3|7-40-1809-1|7-40-1806-1|7-39-570-1,7-39-1793-1
253,0,0,1,1,1,7-41-1611-2|7-39-1611-3|7-41-1611-3|7-39-1611-2|7-41-1611-4|7-39-1611-4|7-39-570-3|7-39-1642-3|7-41-1154-3|7-39-1154-3|7-39-1641-2|7-39-1154-4|7-41-1641-2|7-41-1642-3|7-39-1642-2,7-39-1611-2
254,0,1,1,1,1,7-40-1853-1|7-41-575-2|7-39-1853-1|7-41-575-4|7-41-569-7|7-41-575-1|7-41-575-3|7-41-571-1|7-41-572-3|6-38-589-4|7-39-1793-1|7-39-570-5|7-43-573-3|7-43-574-3|2-21-556-6,7-39-1853-1
255,0,0,0,1,1,7-41-1642-4|7-39-1642-4|7-43-574-1|7-41-1642-5|7-41-1154-4|7-39-1611-4|7-39-1154-5|7-43-573-1|7-41-1611-4|7-43-573-2|7-43-573-3|7-41-1611-3|6-38-588-3|7-43-574-2|7-39-570-1,7-39-1611-4
256,0,0,0,0,0,7-39-570-1|7-41-572-2|7-43-573-2|7-41-569-2|7-41-569-5|7-43-573-1|7-41-569-1|7-39-570-4|7-39-570-3|7-41-569-6|7-43-574-1|6-38-588-3|7-41-1154-3|7-41-1154-4|7-39-1611-4,7-39-1641-1
257,0,0,0,0,0,7-41-575-2|7-41-575-4|7-41-569-7|7-41-571-1|7-41-575-3|7-41-575-1|7-43-574-3|7-41-571-2|9-50-579-4|9-50-579-2|9-50-580-3|7-41-572-3|7-39-570-5|6-38-588-1|2-21-556-6,7-39-1811-1
258,1,1,1,1,1,7-40-1530-1|7-41-575-2|7-41-569-7|7-41-575-4|7-41-575-3|6-38-589-1|7-41-575-1|6-38-589-5|2-21-557-3|6-38-589-4|6-38-589-6|2-21-557-2|6-38-589-7|6-38-588-1|2-21-556-4,7-40-1530-1
259,0,0,0,0,0,7-39-570-1|7-39-570-3|7-41-572-2|7-39-570-4|7-41-569-1|7-41-569-6|7-43-573-2|7-41-569-2|7-41-569-5|7-43-574-1|7-43-573-1|7-41-590-1|9-50-579-2|7-39-570-5|7-41-572-3,7-41-1611-2
260,0,1,1,1,1,5-31-479-3|7-40-479-3|5-31-591-2|5-31-483-1|5-31-591-1|5-31-591-3|5-31-479-4|7-40-479-1|5-31-479-1|7-40-479-2|5-31-479-2|7-40-479-4|5-30-1340-2|7-41-575-2|5-32-1517-1,7-40-479-3
261,0,0,0,1,1,7-39-570-5|7-41-569-7|7-39-1793-1|7-41-575-4|7-41-575-2|7-40-1793-1|7-41-575-3|7-39-1793-2|9-50-579-4|7-40-1854-1|7-39-1854-1|7-39-570-3|7-40-1809-1|7-40-1806-1|7-39-570-1,7-40-1793-1
262,0,0,0,0,0,7-40-1806-2|7-39-1793-2|7-41-575-1|7-39-1793-1|9-50-581-4|7-39-1809-1|7-40-1809-1|9-50-579-4|9-50-579-3|7-39-1806-1|7-41-575-2|7-40-1793-1|9-50-579-2|7-41-571-2|7-41-575-4,7-39-1805-1
263,0,1,1,1,1,7-39-1807-1|7-40-1807-1|7-41-575-2|7-41-575-3|7-41-575-4|7-41-569-7|7-41-575-1|7-40-1854-1|7-39-1854-1|7-40-1806-1|7-39-1793-1|7-39-570-5|7-39-1897-1|7-40-1897-1|7-39-1806-1,7-40-1807-1
264,0,0,0,0,1,10-55-1269-2|10-59-1269-2|11-67-1269-2|10-89-1269-2|10-62-1269-2|10-59-1270-1|8-44-1270-1|8-44-1269-2|11-67-1269-1|10-59-1269-1|10-57-1270-1|7-43-1270-1|10-59-1269-9|8-44-1269-1|10-55-1269-1,7-43-1270-1
265,0,0,0,0,0,7-41-590-2|6-38-588-3|7-41-590-1|7-43-573-2|6-38-588-4|6-38-589-2|7-43-573-3|7-41-569-2|7-43-573-1|7-43-574-1|3-25-567-2|6-38-588-6|7-43-574-3|6-38-589-5|7-43-574-2,7-41-488-3
266,0,0,1,1,1,7-41-575-4|7-41-569-7|7-41-575-2|7-40-1898-1|9-50-579-4|7-39-570-5|7-41-575-3|7-39-1898-1|7-41-575-1|7-41-572-3|7-41-571-1|7-40-1806-1|7-39-1793-1|7-39-1899-1|9-50-579-2,7-40-1898-1
267,1,1,1,1,1,7-41-590-2|7-41-590-1|7-39-570-5|7-41-569-7|7-43-573-3|7-41-571-1|7-41-569-5|7-43-574-3|5-31-591-3|7-41-569-1|7-41-569-4|7-41-569-6|7-41-575-4|5-31-591-1|5-31-591-2,7-41-590-2
268,1,1,1,1,1,7-39-651-3|7-39-651-2|7-39-570-1|7-39-570-3|4-27-649-3|7-41-569-1|10-62-837-2|11-67-837-1|7-39-570-4|7-41-569-5|4-27-653-3|4-91-674-4|9-50-579-3|11-67-1269-6|7-39-570-2,7-39-651-3
269,0,0,0,1,1,7-41-1642-5|7-41-1611-4|7-39-1642-4|7-39-1611-4|7-39-1154-5|7-41-1154-4|7-41-1642-4|7-41-1611-3|7-39-1154-4|7-41-1641-3|7-39-1641-3|7-39-1642-3|7-43-573-3|7-39-570-2|7-43-573-1,7-41-1154-4
270,0,1,1,1,1,5-31-591-2|5-31-591-3|7-41-512-4|5-31-591-1|2-21-558-1|6-38-588-8|7-43-573-2|6-38-589-2|10-57-565-9|10-57-565-10|7-43-573-3|6-38-588-9|6-38-589-6|2-21-556-5|6-38-589-7,7-41-512-4
271,0,0,0,1,1,7-39-570-3|7-39-570-1|7-39-570-4|10-57-565-12|7-39-570-5|7-43-957-1|7-41-569-6|10-57-414-1|2-21-564-7|8-45-563-3|10-57-565-8|8-45-563-6|10-58-559-5|2-21-556-3|9-50-580-3,7-43-957-1
272,1,1,1,1,1,7-41-1154-1|7-39-1154-1|7-41-1154-4|7-41-1154-2|7-39-1154-3|7-41-1154-3|7-39-1154-5|7-43-573-3|7-39-1154-2|7-39-1154-4|7-43-574-3|7-41-1642-1|7-43-574-1|7-43-573-1|7-39-1642-1,7-41-1154-1
273,0,0,0,0,0,10-58-559-3|9-50-581-6|10-58-559-2|6-38-588-6|7-41-590-1|2-21-556-2|9-50-580-1|7-41-569-5|2-21-557-2|7-41-569-6|7-41-569-1|9-50-579-2|9-50-580-3|7-41-571-2|2-21-556-1,7-41-481-2
274,0,1,1,1,1,7-41-1642-5|7-39-1642-4|7-41-1611-4|7-41-1154-4|7-39-1154-5|7-39-1611-4|7-43-573-3|7-43-574-1|7-43-573-1|7-41-1642-4|6-38-588-6|7-43-573-2|7-41-1611-3|7-41-571-1|7-43-574-2,7-39-1642-4
275,1,1,1,1,1,7-41-921-1|7-41-572-2|7-39-570-3|7-39-570-1|7-39-570-4|7-43-573-2|7-41-572-1|7-41-571-2|7-41-572-3|7-43-573-3|7-43-574-2|7-41-569-1|7-43-573-1|7-39-570-5|7-41-571-1,7-41-921-1
276,1,1,1,1,1,7-41-590-1|7-41-569-5|5-31-591-2|7-41-569-1|7-43-573-2|5-31-591-1|7-41-569-2|5-31-591-3|7-41-590-2|7-43-574-2|7-41-572-2|7-41-569-6|7-43-574-3|7-43-574-1|6-38-588-2,7-41-590-1
277,0,1,1,1,1,7-39-1611-1|7-41-1611-1|7-39-570-5|7-41-1611-2|7-39-570-3|7-39-1611-4|7-43-573-3|7-43-574-3|7-39-570-1|7-39-1611-3|7-41-1611-4|7-43-574-2|7-41-571-1|7-43-574-1|7-39-570-4,7-41-1611-1
278,0,0,0,0,0,7-39-570-5|7-41-569-7|7-41-575-4|7-41-575-2|7-41-575-3|7-39-570-1|7-41-575-1|7-41-572-3|7-40-1854-1|7-40-1806-1|7-41-571-1|7-39-1854-1|7-39-570-3|7-39-1799-1|7-39-1793-1,7-40-1799-1
279,0,1,1,1,1,7-40-1808-1|7-39-1808-1|7-39-570-5|7-41-569-7|7-41-575-2|7-41-575-4|7-39-570-3|7-41-575-3|7-39-1793-1|7-41-575-1|9-50-579-4|7-40-1805-1|7-39-1805-1|7-40-1806-1|7-40-1797-1,7-39-1808-1
280,0,1,1,1,1,7-41-569-4|7-41-569-3|7-41-569-2|7-41-569-1|7-41-569-6|7-43-574-1|7-39-570-2|7-43-573-3|7-43-574-3|7-41-571-1|7-43-573-1|7-43-573-2|7-41-569-7|6-38-588-9|7-43-574-2,7-41-569-3
281,1,1,1,1,1,2-21-598-3|2-21-556-1|10-58-559-1|8-45-563-1|10-57-565-3|10-58-559-4|2-21-556-3|10-58-560-2|2-21-564-1|2-21-557-1|2-21-561-2|2-21-561-1|10-57-565-1|2-21-556-5|10-57-565-6,2-21-598-3
282,0,1,1,1,1,2-21-561-1|2-21-561-2|2-21-561-3|10-58-559-1|2-21-557-1|2-21-556-5|2-21-561-4|10-58-559-4|10-58-559-5|2-21-556-1|10-58-560-4|10-58-560-2|8-45-563-1|2-21-556-3|3-25-567-2,2-21-561-2
283,0,0,0,0,0,2-21-556-3|10-58-559-4|10-58-559-3|2-21-556-2|10-58-559-2|2-21-556-1|2-21-556-4|2-21-561-2|10-58-559-5|10-58-560-2|2-21-557-1|2-21-557-2|2-21-556-5|9-50-580-1|2-21-557-3,2-22-707-3
284,1,1,1,1,1,2-22-703-1|2-21-561-1|2-21-561-2|10-58-560-5|2-21-556-5|2-21-561-3|10-58-560-4|10-58-560-3|10-58-560-2|10-58-560-1|10-58-559-4|7-43-701-2|2-21-557-3|2-22-712-2|2-21-557-2,2-22-703-1
285,1,1,1,1,1,2-75-1804-1|10-57-565-1|10-57-566-5|7-43-574-2|10-57-565-10|8-45-563-1|10-58-559-4|8-45-563-4|7-41-590-2|7-41-575-2|4-97-1481-2|10-58-559-7|7-43-574-3|4-97-1481-1|10-58-559-5,2-75-1804-1
286,1,1,1,1,1,2-21-564-1|2-21-564-5|2-21-564-4|2-21-564-7|8-45-563-2|2-21-564-2|8-45-563-4|2-21-564-6|8-45-563-3|10-58-559-4|8-45-563-1|10-57-565-4|10-58-559-1|10-57-565-10|8-45-563-5,2-21-564-1
287,0,0,0,0,0,2-21-556-6|10-58-559-3|2-21-556-2|10-58-559-2|2-21-556-1|2-21-561-4|10-58-559-5|10-58-559-4|2-21-561-2|10-58-559-1|10-58-560-1|2-21-561-3|10-58-559-6|8-45-563-4|10-58-560-6,2-21-598-2
288,1,1,1,1,1,2-22-1374-2|12-71-767-2|2-21-556-2|2-21-556-6|7-43-701-2|2-21-556-1|12-71-766-2|4-91-1095-2|10-58-559-4|10-58-559-2|2-21-556-5|11-67-1120-2|12-71-770-2|12-70-768-2|10-58-559-3,2-22-1374-2
289,0,0,0,0,0,2-21-556-5|2-21-556-1|10-57-565-10|2-21-561-5|2-21-556-3|2-21-561-2|2-21-561-1|2-21-556-2|9-50-579-4|9-52-585-5|10-57-565-3|8-45-563-4|9-50-580-1|10-65-587-2|10-57-565-6,2-21-671-1
290,0,0,0,0,1,6-38-588-6|10-58-560-1|10-58-559-1|9-50-581-6|10-58-559-3|10-58-559-2|3-25-567-1|2-21-556-1|10-64-568-3|9-50-579-1|6-38-849-2|9-50-579-2|6-38-588-3|2-21-594-2|10-58-560-5,2-21-594-2
291,0,1,1,1,1,2-23-751-3|2-23-754-3|2-23-751-2|10-58-559-2|10-58-559-3|2-21-556-1|2-21-556-2|2-23-756-1|2-23-752-1|2-23-751-1|10-58-559-5|10-58-559-1|10-64-568-3|2-23-753-1|6-38-588-6,2-23-751-2
292,0,0,1,1,1,2-21-557-1|2-21-557-3|2-21-556-5|2-21-557-2|2-21-556-3|2-21-556-1|2-21-556-4|10-58-559-1|10-58-560-3|2-21-556-6|10-58-560-2|2-21-556-2|10-58-560-5|2-21-561-2|10-58-560-4,2-21-557-2
