question_id,r@1,r@3,r@5,r@10,r@15,contexts,ground_truth
196,0,0,0,0,0,7-41-590-1|2-21-558-1|7-41-590-2|1-87-1085-1|8-47-1348-3|10-58-560-2|10-58-560-1|2-21-564-3|9-50-580-3|9-50-580-1|9-50-580-2|8-47-1348-2|10-58-560-6|2-21-557-2|2-21-564-1,6-36-1273-1
197,0,0,0,0,0,6-38-589-5|6-38-588-8|6-38-588-11|6-38-589-6|6-38-588-12|6-38-588-9|6-38-589-4|6-38-589-3|6-38-588-10|6-38-588-3|6-38-588-13|6-38-588-1|6-38-588-6|6-38-588-2|6-38-588-5,6-38-846-1
198,0,0,0,0,0,7-41-590-1|7-41-590-2|2-21-558-1|8-47-1348-3|1-87-1085-1|9-50-580-2|10-58-560-2|9-50-580-1|10-58-560-1|10-58-559-7|9-50-580-3|8-47-1348-2|3-25-567-1|2-21-564-3|2-22-700-4,6-35-1274-2
199,0,0,0,0,0,6-38-588-12|6-38-588-9|6-38-589-5|6-38-588-11|6-38-588-8|6-38-589-6|6-38-588-10|6-38-588-3|6-38-588-13|6-38-589-4|6-38-589-3|6-38-588-5|6-38-588-6|6-38-588-7|6-38-588-2,6-35-845-3
200,0,0,0,0,0,10-58-560-2|8-47-1348-3|10-58-559-5|2-21-557-2|10-58-560-6|10-58-560-1|10-58-559-3|2-21-558-1|8-47-1348-2|10-58-559-2|10-58-560-4|8-47-1348-1|10-58-559-7|2-21-557-1|2-22-700-5,6-35-1790-3
201,0,0,0,0,0,7-41-590-1|8-47-1342-1|2-21-557-2|7-41-569-3|7-41-575-2|9-52-366-1|2-21-558-1|9-52-585-3|7-41-575-4|10-58-560-2|9-51-364-1|10-58-560-1|7-41-569-1|2-21-556-2|7-41-571-2,6-37-375-8
202,0,0,0,0,0,7-41-590-1|2-21-558-1|10-58-560-2|2-21-557-2|10-58-560-1|10-58-559-5|10-58-559-3|2-21-561-3|2-21-561-4|10-58-559-7|2-21-556-2|10-58-559-2|5-31-591-1|10-58-560-3|10-58-560-4,6-38-588-9
203,0,0,0,0,0,6-38-588-8|6-38-589-5|6-38-588-11|6-38-588-9|6-38-588-10|6-38-588-12|6-38-589-6|6-38-588-3|6-38-589-4|6-38-588-13|6-38-588-6|6-38-588-2|6-38-589-3|6-38-588-5|6-38-588-1,6-34-845-2
204,0,0,0,0,0,10-58-560-2|10-58-560-1|10-58-559-5|10-58-559-3|1-87-1085-1|7-41-590-1|10-58-560-6|2-21-558-1|10-58-559-2|10-58-560-4|9-50-580-3|1-87-1481-1|2-21-557-2|2-21-564-3|2-21-556-2,6-36-958-1
205,0,0,0,0,0,10-58-560-3|2-21-564-5|10-58-560-2|10-58-559-5|2-21-564-4|10-58-560-4|7-41-590-1|10-58-559-3|2-21-564-3|9-50-580-3|10-58-560-1|2-21-558-1|2-21-564-7|2-21-564-6|10-58-559-4,6-38-588-2
206,0,0,0,0,0,7-41-590-1|2-21-564-3|2-21-558-1|2-21-564-5|5-31-591-1|2-21-564-1|5-31-591-3|7-41-590-2|2-21-564-4|10-58-560-2|2-21-564-6|2-21-564-7|10-58-560-1|2-21-564-2|1-87-1085-1,12-71-1148-2
207,0,0,0,0,0,7-41-590-1|10-58-560-2|2-21-564-3|5-31-591-1|5-31-591-3|10-58-560-1|7-41-590-2|2-21-557-2|2-21-558-1|1-87-1085-1|2-21-557-1|2-21-564-5|2-21-564-7|9-50-580-3|2-21-564-1,12-92-874-1
208,0,0,0,0,0,2-21-558-1|6-38-589-4|10-58-559-7|10-58-559-5|6-38-589-5|10-58-560-2|10-58-560-1|10-58-559-3|6-38-589-6|10-58-560-6|6-38-588-8|10-58-559-2|6-38-588-12|10-57-565-7|6-38-588-10,12-70-622-4
209,0,0,0,0,0,7-41-590-1|7-41-569-7|7-41-590-2|7-41-575-2|3-25-567-3|9-52-585-1|3-25-567-1|7-41-569-1|7-41-569-3|7-41-575-1|9-52-585-2|7-41-575-3|5-31-591-3|7-41-569-6|9-52-585-3,12-70-1159-3
210,0,0,0,0,0,10-58-560-2|10-58-559-5|10-58-559-3|10-58-559-7|1-87-1085-1|10-58-559-2|2-21-557-2|10-58-560-1|2-21-558-1|10-58-560-6|10-58-560-3|10-58-560-4|2-21-556-2|3-25-567-1|10-58-559-4,12-95-988-1
211,0,0,0,0,0,7-41-590-1|1-87-1085-1|5-31-591-1|2-21-564-3|10-58-560-2|5-31-591-3|7-41-590-2|10-58-560-1|2-21-557-2|2-21-564-1|1-87-1481-3|2-21-558-1|7-41-569-3|2-21-564-4|6-38-589-6,12-71-764-1
212,0,0,0,0,0,10-58-560-2|2-21-558-1|10-58-560-4|10-58-560-1|10-58-560-6|10-58-560-3|10-58-559-3|10-58-559-5|2-21-557-2|9-50-580-3|1-87-1085-1|10-58-559-2|7-41-590-1|9-52-585-3|10-58-559-4,12-95-1118-2
213,0,0,0,0,0,7-41-590-1|10-58-559-5|10-58-559-4|10-58-560-3|2-21-561-3|7-41-569-5|10-58-559-3|9-52-585-3|10-58-559-2|2-21-558-1|2-21-557-2|2-21-556-2|7-41-569-3|9-50-580-3|10-58-560-2,12-95-985-5
214,0,0,0,0,0,7-41-590-1|5-31-591-1|2-21-557-2|10-58-560-2|10-58-560-1|5-31-591-3|1-87-1085-1|7-41-590-2|5-31-591-2|2-21-558-1|10-58-560-6|2-21-557-1|8-47-1348-3|2-21-564-3|9-52-585-3,12-92-882-1
215,0,0,0,0,0,10-58-560-2|10-58-559-5|7-41-590-1|2-21-558-1|10-58-560-1|1-87-1085-1|2-21-564-3|10-58-560-6|10-58-559-3|9-50-580-3|10-58-560-3|10-58-560-4|2-21-564-5|2-21-564-4|6-38-589-6,12-71-764-2
216,0,0,0,0,0,7-41-590-1|10-58-560-2|10-58-560-1|2-21-558-1|10-58-560-6|10-58-560-4|10-58-559-5|10-58-560-3|2-21-557-2|10-58-559-3|6-38-589-6|10-58-559-2|2-21-564-3|6-38-589-4|2-21-556-2,12-72-1102-1
217,0,0,0,0,0,7-41-590-1|10-58-560-2|2-21-558-1|10-58-559-5|10-58-560-1|2-21-557-2|10-58-559-3|10-58-560-6|5-31-591-1|7-41-575-2|10-58-559-2|7-41-569-3|1-87-1085-1|10-58-560-4|2-21-556-2,12-71-765-1
218,0,0,0,0,0,2-21-558-1|9-51-364-1|9-50-365-1|9-52-585-3|9-52-366-1|10-58-559-5|7-41-590-1|10-58-560-4|9-52-585-2|10-58-559-3|2-21-557-2|9-52-585-1|7-41-575-2|10-58-560-2|10-58-559-2,12-70-1435-2
219,0,0,0,0,0,7-41-575-2|7-41-590-1|2-21-558-1|7-41-569-3|10-58-559-5|7-41-569-7|7-41-575-3|7-41-590-2|10-57-565-1|9-51-364-1|9-52-585-2|6-38-589-5|9-52-366-1|5-31-591-3|7-41-569-6,12-71-770-2
220,0,1,1,1,1,2-21-558-1|12-72-1212-1|10-63-1212-1|2-21-564-3|10-58-560-2|2-21-564-7|2-21-557-3|2-21-557-2|7-41-1212-1|2-21-557-1|10-58-560-1|2-21-556-2|2-21-564-2|2-21-564-6|10-58-560-6,12-72-1212-1
221,0,0,0,0,0,7-41-590-1|5-31-591-1|7-41-590-2|2-21-557-2|1-87-1085-1|5-31-591-3|5-31-591-2|2-21-557-1|2-21-564-3|2-21-564-7|10-58-560-2|2-21-564-1|10-58-560-1|2-21-564-6|2-21-564-2,12-71-1209-2
222,0,0,0,0,0,10-58-560-2|2-21-558-1|10-58-559-5|10-58-560-3|1-87-1085-1|2-21-564-3|5-31-591-3|7-41-590-1|2-21-564-7|2-21-564-5|10-58-560-6|10-58-559-3|3-25-567-3|10-58-560-4|3-25-567-1,12-70-1209-2
223,0,0,0,0,0,7-41-575-2|7-41-590-1|2-21-558-1|8-47-1342-1|7-41-575-3|9-52-585-2|9-52-585-3|7-41-569-3|10-58-559-5|7-41-569-7|7-41-575-4|9-52-585-1|7-41-590-2|7-41-569-1|2-21-557-2,12-71-770-1
224,0,0,0,0,0,7-41-590-1|7-41-590-2|5-31-591-1|5-31-591-3|1-87-1085-1|7-41-575-2|2-21-557-2|1-87-1481-3|2-21-564-3|8-47-1342-1|10-58-560-1|2-21-558-1|7-41-569-3|9-52-585-3|10-58-560-2,12-70-768-1
225,0,0,0,0,0,7-41-590-1|5-31-591-1|1-87-1085-1|10-58-560-2|10-58-560-1|5-31-591-3|7-41-590-2|2-21-557-2|2-21-564-3|6-38-589-6|2-21-558-1|6-38-589-4|5-31-591-2|9-50-580-3|1-87-1481-3,12-71-771-1
226,0,0,0,0,0,7-41-590-1|5-31-591-1|2-21-558-1|2-21-564-3|1-87-1085-1|10-58-560-2|10-58-560-1|5-31-591-3|7-41-590-2|8-47-1348-3|2-21-557-2|8-47-1342-1|5-31-591-2|2-21-564-7|2-21-564-1,12-95-984-1
227,0,0,0,0,0,10-58-560-2|7-41-590-1|10-58-560-1|10-58-559-3|10-58-560-6|10-58-559-5|2-21-558-1|1-87-1085-1|10-58-560-4|2-21-557-2|10-58-559-2|2-21-564-3|7-41-569-3|10-58-559-7|2-21-556-2,12-70-1720-4
228,0,0,0,0,0,10-58-560-2|2-21-558-1|10-58-560-1|10-58-559-5|10-58-559-3|10-58-560-6|2-21-557-2|10-58-560-3|10-58-559-2|10-58-560-4|7-41-590-1|2-21-564-3|2-21-564-5|2-21-564-4|2-21-557-1,12-70-1427-1
229,0,0,0,0,0,7-41-590-1|2-21-558-1|1-87-1085-1|10-58-560-2|10-58-560-1|9-52-585-3|9-50-580-3|9-50-580-1|2-21-564-3|9-52-585-2|10-58-560-6|9-50-580-2|10-58-560-4|1-87-1481-3|4-97-1481-3,12-70-1720-2
230,0,0,0,0,0,10-58-560-2|9-50-580-3|2-21-558-1|10-58-560-1|10-58-560-6|10-58-559-5|10-58-560-3|10-58-559-3|10-58-560-4|2-21-557-2|9-52-585-3|7-41-590-1|1-87-1085-1|10-58-559-2|9-50-580-1,12-95-1118-1
231,0,0,0,0,0,7-41-590-1|8-47-1342-1|2-21-558-1|1-87-1085-1|2-21-557-2|5-31-591-1|10-58-560-2|2-21-557-1|10-58-560-1|7-41-590-2|2-21-564-3|5-31-591-3|7-41-569-3|10-58-559-5|7-41-569-2,12-71-765-2
232,0,0,0,0,0,7-41-590-1|7-41-575-2|10-58-559-5|10-58-560-2|6-38-589-6|7-41-575-3|10-58-559-3|5-31-591-3|7-41-590-2|5-31-591-1|10-58-560-3|10-58-560-1|2-21-558-1|2-21-561-4|2-21-557-2,7-41-627-1
233,0,0,0,0,0,7-41-590-1|7-41-590-2|10-58-560-2|2-21-564-3|10-58-560-1|1-87-1085-1|5-31-591-1|5-31-591-3|2-21-557-2|2-21-558-1|2-21-564-1|6-38-589-6|10-58-560-6|2-21-564-4|2-21-557-1,7-39-1802-1
234,0,0,0,0,0,10-58-560-2|10-58-560-1|10-58-560-4|10-58-560-6|2-21-558-1|7-41-590-1|2-21-557-2|10-58-559-5|10-58-560-3|9-52-585-3|10-58-559-3|9-50-580-3|10-58-559-2|1-87-1085-1|10-58-559-7,7-41-484-2
235,0,0,0,0,0,7-41-590-1|5-31-591-1|1-87-1085-1|2-21-564-3|10-58-560-1|10-58-560-2|2-21-557-2|2-21-558-1|10-58-560-6|7-41-569-3|5-31-591-3|2-21-564-7|7-41-590-2|2-21-564-1|5-31-591-2,7-39-1798-1
236,0,0,0,0,0,7-41-590-1|7-41-590-2|5-31-591-3|5-31-591-1|2-21-564-5|2-21-564-1|2-21-564-3|2-21-564-6|2-21-564-4|5-31-591-2|2-21-564-2|2-21-564-7|1-87-1085-1|10-58-560-2|7-41-569-7,7-41-987-3
237,0,0,0,0,0,10-57-565-6|3-25-567-3|10-57-565-10|10-57-565-9|10-58-559-6|10-57-565-11|7-41-575-2|10-57-565-13|3-25-567-1|7-41-569-7|7-41-575-3|9-52-585-1|10-57-565-12|10-65-587-3|10-57-565-7,7-43-628-2
238,0,0,0,0,0,10-58-560-2|2-21-558-1|10-58-559-5|10-58-560-1|10-58-560-6|10-58-559-3|2-21-564-3|1-87-1085-1|10-58-560-4|10-58-560-3|2-21-557-2|2-21-564-5|9-50-580-3|10-58-559-2|2-21-561-4,7-43-573-3
239,0,0,0,0,0,7-41-590-1|9-50-580-3|10-58-560-2|10-58-560-1|7-41-590-2|1-87-1085-1|2-21-558-1|2-21-564-3|9-50-580-2|9-50-580-1|5-31-591-1|2-21-564-4|9-52-585-3|2-21-564-1|2-21-557-2,7-40-1801-1
240,0,0,0,0,0,10-58-560-2|2-21-558-1|7-41-590-1|10-58-560-1|10-58-560-6|2-21-557-2|7-41-569-3|10-58-560-4|10-58-560-3|9-52-585-3|7-41-569-1|10-58-559-5|10-58-559-3|2-21-556-2|9-52-585-2,7-41-1642-5
241,0,0,0,0,0,7-41-590-1|10-58-560-2|10-58-559-5|10-58-560-1|10-58-559-3|1-87-1085-1|2-21-558-1|10-58-560-6|5-31-591-1|9-50-580-3|10-58-559-2|1-87-1481-3|2-21-557-2|10-58-560-4|2-21-564-3,7-40-1798-1
242,0,0,0,0,0,10-58-560-2|10-58-560-1|7-41-590-1|2-21-558-1|2-21-557-2|10-58-560-6|2-21-564-3|10-58-559-5|10-58-559-3|1-87-1085-1|2-21-564-5|10-58-559-2|10-58-560-4|7-41-569-3|2-21-564-4,7-39-1611-1
243,0,0,0,0,0,1-87-1085-1|7-41-590-1|2-21-557-2|10-58-560-2|10-58-560-1|9-50-580-3|2-21-558-1|2-21-564-3|9-50-580-1|10-58-560-6|9-52-585-3|9-50-580-2|10-58-560-4|2-21-557-1|5-31-591-1,7-43-574-3
244,0,0,0,0,0,10-58-560-2|7-41-590-1|2-21-557-2|10-58-560-1|2-21-558-1|10-58-559-5|10-58-559-3|10-58-560-6|2-21-556-2|10-58-559-2|10-58-560-4|7-41-569-3|10-58-560-3|2-21-557-1|7-41-575-2,7-41-512-3
245,0,0,0,0,0,2-21-564-3|10-58-560-2|10-58-560-1|2-21-557-2|10-58-559-3|10-58-560-6|10-58-559-5|2-21-558-1|2-21-564-7|2-21-556-2|10-58-559-2|7-41-590-1|1-87-1085-1|10-58-560-4|3-25-567-1,7-39-570-3
246,0,0,0,0,0,7-41-590-1|10-58-560-2|10-58-560-1|2-21-557-2|10-58-560-6|5-31-591-3|2-21-564-3|5-31-591-1|10-58-559-5|2-21-558-1|10-58-559-3|10-58-560-4|7-41-569-3|2-21-557-1|2-21-556-2,7-40-1806-2
247,0,0,0,0,0,7-41-590-1|9-52-585-3|2-21-558-1|2-21-557-2|10-58-560-1|10-58-560-2|5-31-591-1|7-41-590-2|9-50-580-1|7-41-569-3|9-52-585-2|9-50-580-3|1-87-1085-1|2-21-557-1|9-50-580-2,7-40-991-1
248,0,0,0,0,0,2-21-558-1|10-58-560-2|10-58-560-1|10-58-560-6|10-58-559-3|7-41-590-1|10-58-559-5|2-21-557-2|10-58-560-4|10-58-559-2|1-87-1085-1|9-50-580-3|2-21-564-3|9-52-585-3|9-50-580-1,7-39-1642-2
249,0,0,0,0,0,2-21-558-1|9-52-585-3|7-41-590-1|10-58-560-2|10-58-560-1|10-57-565-1|9-52-585-2|10-58-559-3|10-58-560-4|10-58-559-5|10-58-560-6|10-57-565-7|2-21-557-2|9-52-585-1|9-50-580-3,7-41-488-1
250,0,0,0,0,0,7-41-590-1|2-21-558-1|7-41-569-7|7-41-569-6|10-58-559-5|3-25-567-1|7-41-569-3|10-58-559-3|7-41-569-5|10-58-560-2|2-21-556-2|10-58-560-3|7-41-575-2|10-58-560-1|7-41-569-2,7-40-479-2
251,0,0,0,0,0,7-41-590-1|10-58-560-2|2-21-558-1|2-21-564-3|10-58-559-5|10-58-560-1|10-58-560-6|10-58-559-3|5-31-591-3|2-21-557-2|7-41-569-3|10-58-560-4|2-21-564-7|10-58-560-3|7-41-575-2,7-41-1210-1
252,0,0,0,0,0,7-41-590-1|1-87-1085-1|5-31-591-1|10-58-560-1|10-58-560-2|2-21-557-2|2-21-564-3|2-21-558-1|10-58-560-6|2-21-557-1|7-41-590-2|5-31-591-3|5-31-591-2|2-21-564-1|7-41-569-3,7-39-1793-1
253,0,0,0,0,0,7-41-590-1|10-58-560-2|10-58-560-1|2-21-557-2|2-21-558-1|10-58-560-6|7-41-569-3|10-58-559-3|10-58-560-4|2-21-556-2|10-58-559-5|2-21-564-3|2-21-557-1|10-58-559-2|10-58-560-3,7-39-1611-2
254,0,0,0,0,0,2-21-557-2|10-58-560-2|10-58-560-1|8-47-1342-1|10-58-560-6|7-41-590-1|2-21-557-1|10-58-559-5|2-21-558-1|2-21-556-2|10-58-559-3|10-58-560-4|1-87-1085-1|2-21-557-3|10-58-559-2,7-39-1853-1
255,0,0,0,0,0,7-41-590-1|9-50-580-3|2-21-557-2|2-21-558-1|10-58-560-2|10-58-560-1|2-21-557-1|9-52-585-3|9-50-580-1|2-21-564-3|9-50-580-2|1-87-1085-1|10-58-560-6|2-21-564-4|10-58-560-4,7-39-1611-4
256,0,0,0,0,0,7-41-590-1|2-21-558-1|1-87-1085-1|10-58-560-2|2-21-557-2|10-58-560-1|2-21-564-3|9-50-580-3|9-50-580-1|2-21-564-4|9-50-580-2|8-47-1348-3|9-52-585-3|10-58-560-6|2-21-564-1,7-39-1641-1
257,0,0,0,0,0,7-41-590-1|2-21-558-1|10-58-560-1|10-58-560-2|2-21-564-3|1-87-1085-1|2-21-557-2|9-50-580-3|9-52-585-3|2-21-564-4|9-50-580-1|2-21-564-1|10-58-560-6|10-58-560-4|8-45-563-1,7-39-1811-1
258,0,0,0,0,0,7-41-590-1|5-31-591-1|10-58-560-1|10-58-560-2|2-21-557-2|7-41-590-2|1-87-1085-1|10-58-560-6|2-21-558-1|5-31-591-2|8-47-1348-3|6-38-589-4|1-87-1481-3|1-87-1481-2|9-52-585-3,7-40-1530-1
259,0,0,0,0,0,10-58-560-2|2-21-558-1|10-58-560-1|10-58-559-3|2-21-557-2|10-58-560-6|7-41-590-1|10-58-559-5|2-21-564-3|10-58-559-2|1-87-1085-1|2-21-556-2|2-21-564-7|10-58-560-4|10-58-559-7,7-41-1611-2
260,0,0,0,0,0,7-41-590-1|2-21-558-1|7-41-569-6|7-41-569-3|7-41-569-1|7-41-569-5|7-41-569-7|3-25-567-1|10-58-559-3|2-21-556-2|7-41-575-2|2-21-557-2|10-58-559-5|10-64-568-1|7-41-569-2,7-40-479-3
261,0,0,0,0,0,7-41-590-1|1-87-1085-1|10-58-560-1|10-58-560-2|2-21-564-3|2-21-557-2|5-31-591-1|2-21-558-1|10-58-560-6|7-41-590-2|9-50-580-3|9-50-580-1|2-21-564-1|2-21-564-7|2-21-557-1,7-40-1793-1
262,0,0,0,0,0,7-41-590-1|2-21-557-2|2-21-558-1|10-58-560-2|10-58-560-1|7-41-590-2|2-21-557-1|5-31-591-1|2-21-564-3|9-52-585-3|9-50-580-3|7-41-569-3|10-58-560-6|10-58-560-4|2-21-564-4,7-39-1805-1
263,0,0,0,0,0,10-58-560-2|2-21-558-1|7-41-590-1|10-58-560-1|2-21-557-2|10-58-559-5|10-58-560-6|10-58-560-4|10-58-559-3|2-21-556-2|10-58-560-3|7-41-569-3|2-21-564-3|5-31-591-1|10-58-559-2,7-40-1807-1
264,0,0,0,0,0,10-58-559-7|10-58-559-2|10-58-559-5|10-58-559-3|10-58-560-2|10-58-560-1|2-21-558-1|7-41-590-1|1-87-1085-1|10-58-560-4|10-58-560-6|2-21-557-2|2-21-556-2|10-58-559-4|8-47-1348-3,7-43-1270-1
265,0,0,0,0,0,7-41-590-1|2-21-558-1|1-87-1085-1|10-58-560-2|10-58-560-1|9-50-580-3|9-52-585-3|8-47-1348-3|7-41-590-2|6-38-589-6|9-50-580-1|9-50-580-2|2-21-557-2|2-21-564-3|6-38-589-4,7-41-488-3
266,0,0,0,0,0,7-41-590-1|5-31-591-1|2-21-564-3|1-87-1085-1|5-31-591-3|7-41-590-2|2-21-564-1|2-21-558-1|2-21-564-7|10-58-560-2|2-21-557-2|10-58-560-1|2-21-564-5|2-21-564-4|5-31-591-2,7-40-1898-1
267,0,0,0,1,1,7-41-590-1|5-31-591-1|2-21-558-1|1-87-1085-1|10-58-560-1|2-21-557-2|10-58-560-2|7-41-590-2|5-31-591-3|2-21-564-3|5-31-591-2|8-47-1348-3|10-58-560-6|2-21-557-1|7-41-569-3,7-41-590-2
268,0,0,0,0,0,10-58-560-2|10-58-560-1|7-41-590-1|2-21-558-1|10-58-560-6|10-58-559-5|1-87-1085-1|10-58-559-3|10-58-560-4|2-21-557-2|10-58-559-2|10-58-560-3|7-41-569-3|2-21-564-3|10-58-559-7,7-39-651-3
269,0,0,0,0,0,2-21-558-1|7-41-590-1|10-58-560-2|10-58-560-1|10-58-559-5|10-58-559-3|10-58-560-6|2-21-557-2|10-58-559-2|10-58-560-4|1-87-1085-1|9-50-580-3|10-58-560-3|7-41-569-3|10-58-559-7,7-41-1154-4
270,0,0,0,0,0,2-21-557-2|7-41-590-1|2-21-556-2|5-31-2063-1|2-21-557-1|2-21-558-1|10-58-559-3|7-41-569-3|2-21-556-1|7-41-575-4|10-58-560-1|10-58-560-2|8-47-1342-1|10-58-559-2|7-41-569-2,7-41-512-4
271,0,0,0,0,0,10-57-565-6|10-57-565-10|10-57-565-11|10-57-565-9|10-57-565-13|10-58-559-6|10-58-560-3|10-57-565-12|10-65-587-3|7-41-569-7|3-25-567-3|10-57-565-7|9-50-581-3|9-50-581-2|10-57-565-14,7-43-957-1
272,0,0,0,0,0,7-41-590-1|9-50-580-3|10-58-560-1|10-58-560-2|2-21-558-1|9-52-585-3|2-21-557-2|9-50-580-1|10-58-560-6|9-50-580-2|2-21-564-3|10-58-560-4|9-52-585-2|2-21-557-1|7-41-590-2,7-41-1154-1
273,0,0,0,0,0,2-21-558-1|9-52-366-1|7-41-590-1|9-51-364-1|2-21-557-2|10-58-560-2|8-47-1342-1|9-52-585-2|9-52-585-3|10-58-559-5|2-21-556-2|5-31-591-3|9-50-365-1|10-58-560-1|10-58-559-3,7-41-481-2
274,0,0,0,0,0,10-58-560-2|10-58-560-1|2-21-557-2|10-58-560-6|7-41-590-1|2-21-558-1|10-58-559-3|10-58-559-5|10-58-560-4|10-58-560-3|9-52-585-3|10-58-559-2|9-50-580-3|2-21-564-3|2-21-556-2,7-39-1642-4
275,0,0,0,0,0,1-87-1085-1|10-58-559-3|2-21-558-1|10-58-560-1|10-58-560-2|10-58-560-4|10-58-560-6|10-58-559-5|10-58-559-2|7-41-590-1|9-50-580-3|9-52-585-3|2-21-557-2|10-58-560-3|9-51-364-1,7-41-921-1
276,1,1,1,1,1,7-41-590-1|2-21-557-2|8-47-1342-1|2-21-557-1|9-51-364-1|9-52-366-1|2-21-557-3|2-21-558-1|2-21-556-2|10-58-560-1|7-41-590-2|9-52-585-3|10-58-560-2|9-50-365-1|8-48-691-2,7-41-590-1
277,0,0,0,0,0,7-41-590-1|2-21-558-1|9-50-580-3|10-58-560-1|2-21-557-2|10-58-560-2|9-50-580-1|9-52-585-3|2-21-564-3|2-21-564-4|9-50-580-2|10-58-560-6|10-58-560-4|2-21-557-1|2-21-564-5,7-41-1611-1
278,0,0,0,0,0,7-41-590-1|5-31-591-1|10-58-560-2|2-21-557-2|10-58-560-1|7-41-590-2|2-21-564-3|1-87-1085-1|2-21-558-1|5-31-591-3|2-21-557-1|10-58-560-6|7-41-569-3|2-21-557-3|5-31-591-2,7-40-1799-1
279,0,0,0,0,0,7-41-590-1|7-41-590-2|5-31-591-3|5-31-591-1|10-58-560-2|10-58-560-1|2-21-564-3|2-21-558-1|2-21-557-2|1-87-1085-1|5-31-591-2|10-58-560-6|2-21-557-1|2-21-564-1|2-21-564-5,7-39-1808-1
280,0,0,0,0,0,9-51-364-1|9-50-365-1|9-52-366-1|9-52-585-3|9-50-580-3|2-21-558-1|10-58-559-5|10-58-560-4|9-52-585-1|9-52-585-2|10-58-559-3|10-58-560-3|2-21-557-2|9-50-580-2|7-41-590-1,7-41-569-3
281,0,0,0,0,0,7-41-590-1|2-21-558-1|10-58-560-2|10-58-560-1|10-58-560-3|7-41-569-3|10-58-559-5|6-38-589-6|10-58-560-4|7-41-569-7|7-41-575-2|2-21-564-5|2-21-564-3|7-41-575-3|2-21-564-4,2-21-598-3
282,0,0,0,0,0,2-21-558-1|10-58-560-2|10-58-559-5|10-58-560-1|10-58-559-3|9-52-585-3|10-58-560-6|10-58-559-2|2-21-557-2|10-58-560-4|7-41-590-1|9-52-585-2|9-50-580-3|10-58-560-3|10-58-559-4,2-21-561-2
283,0,0,0,0,0,7-41-590-1|10-58-559-2|10-58-559-3|2-21-557-2|10-58-559-7|10-58-560-1|10-58-560-2|10-58-559-5|2-21-556-2|10-58-560-6|5-31-591-1|2-21-2274-2|8-47-1348-1|1-87-1085-1|2-21-558-1,2-22-707-3
284,0,0,0,0,0,8-47-1342-1|2-21-557-2|2-21-557-1|7-41-590-1|1-87-1085-1|2-22-700-4|10-58-560-2|8-47-1348-1|2-21-558-1|10-58-560-1|2-21-556-2|2-21-557-3|8-48-691-2|8-47-1348-3|10-58-560-6,2-22-703-1
285,0,0,0,0,0,7-41-590-1|10-58-560-2|10-58-560-1|10-58-559-5|10-58-559-3|7-41-575-2|10-58-560-6|2-21-557-2|7-41-569-3|2-21-558-1|10-58-559-2|2-21-564-3|10-58-560-4|7-41-575-3|10-58-560-3,2-75-1804-1
286,0,0,0,0,0,7-41-590-1|10-58-559-5|10-58-559-3|2-21-558-1|2-21-557-2|2-21-556-2|10-58-560-2|10-58-559-2|5-31-591-1|2-21-564-3|10-58-560-1|2-21-564-4|3-25-567-1|10-58-560-4|10-58-559-7,2-21-564-1
287,0,0,0,0,0,7-41-590-1|10-58-560-2|2-21-564-3|2-21-558-1|10-58-559-5|1-87-1085-1|10-58-560-1|5-31-591-3|2-21-564-5|7-41-569-3|2-21-564-7|10-58-560-6|10-58-559-3|7-41-575-2|10-58-560-3,2-21-598-2
288,0,0,0,0,0,1-87-1085-1|9-52-585-3|7-41-590-1|2-21-558-1|9-50-580-3|9-50-580-1|1-87-1481-2|9-50-580-2|1-87-1481-3|4-97-1481-4|4-97-1481-3|10-58-560-1|9-52-585-2|10-58-560-2|8-47-1348-3,2-22-1374-2
289,0,0,0,0,0,7-41-590-1|10-58-560-2|10-58-560-1|10-58-560-6|10-58-559-5|10-58-559-3|2-21-558-1|2-21-557-2|7-41-569-3|2-21-564-3|10-58-560-4|2-21-556-2|10-58-560-3|5-31-591-3|10-58-559-2,2-21-671-1
290,0,0,0,0,0,7-41-590-1|8-47-1342-1|2-21-557-2|2-21-558-1|5-31-591-1|7-41-590-2|2-21-557-1|10-58-560-1|7-41-569-3|9-52-585-3|10-58-560-2|10-58-559-5|8-47-1348-3|7-41-569-2|9-51-364-1,2-21-594-2
291,0,0,0,0,0,7-41-590-1|10-58-560-2|10-58-560-1|2-21-557-2|10-58-560-6|10-58-559-3|10-58-559-5|10-58-560-4|9-50-580-3|10-58-559-2|2-21-558-1|7-41-569-3|10-58-560-3|2-21-556-2|2-21-564-3,2-23-751-2
292,0,0,0,1,1,7-41-590-1|2-21-558-1|10-58-559-5|10-58-560-2|10-58-559-3|9-52-585-3|7-41-575-2|10-58-559-2|2-21-557-2|10-58-560-1|7-41-569-3|6-38-589-6|8-47-1348-3|8-47-1342-1|2-21-556-2,2-21-557-2
293,0,0,0,0,0,7-41-590-1|5-31-591-1|2-21-564-3|5-31-591-3|10-58-560-2|7-41-590-2|10-58-560-1|1-87-1085-1|2-21-564-1|2-21-558-1|5-31-591-2|2-21-557-2|2-21-564-5|2-21-564-7|2-21-564-4,2-23-759-1
