question_id,r@1,r@3,r@5,r@10,r@15,contexts,ground_truth
190,1,1,1,1,1,6-38-763-1|6-38-588-4|6-38-588-12|6-38-588-13|6-38-588-6|6-38-589-4|6-38-588-11|6-38-589-1|4-27-1764-1|6-38-588-5|6-38-588-14|7-39-570-1|10-61-1790-4|6-38-588-2|7-41-569-3,6-38-763-1
191,0,0,1,1,1,6-37-375-6|6-38-588-4|3-24-1857-1|3-24-1856-1|6-37-375-7|3-24-802-2|3-24-1858-2|10-57-566-2|6-37-375-4|10-65-415-2|6-38-589-2|3-25-567-2|3-25-1900-1|3-24-1858-1|3-25-808-2,6-37-375-7
192,0,0,0,0,1,6-38-589-1|6-38-589-7|6-38-589-2|6-38-589-3|7-41-575-1|7-41-569-7|7-41-590-2|7-40-991-4|6-38-589-5|6-38-589-4|3-24-801-1|6-38-589-6|3-24-802-1|3-24-801-3|3-24-801-2,6-38-589-6
193,1,1,1,1,1,6-37-2327-2|10-65-408-4|10-65-397-4|10-57-566-4|10-65-404-4|10-65-408-9|10-65-408-7|6-37-2328-1|10-65-587-2|8-45-1112-1|10-65-587-1|10-65-390-4|10-57-433-3|10-57-431-3|10-55-931-5,6-37-2327-2
194,0,0,1,1,1,4-27-454-2|6-36-1609-2|1-16-1600-6|6-36-1609-1|6-38-589-1|12-71-765-1|3-26-765-1|6-36-1608-2|6-36-1610-1|4-91-607-1|11-66-721-2|1-16-1602-5|6-38-588-5|11-66-732-2|6-38-588-1,6-36-1609-1
195,1,1,1,1,1,6-93-842-2|6-93-842-3|6-38-588-2|6-38-588-3|6-38-588-4|6-38-588-12|10-55-731-2|6-93-842-1|5-31-730-1|11-66-736-1|6-35-845-2|11-66-734-2|6-36-1609-2|6-34-845-2|6-38-588-13,6-93-842-2
196,1,1,1,1,1,6-36-1273-1|6-36-1273-3|3-24-1858-2|3-24-1858-1|6-86-691-2|3-24-800-1|3-24-725-1|10-62-1274-2|8-48-691-2|3-24-800-3|1-16-1166-1|10-59-1274-2|1-16-1606-1|3-24-726-1|3-24-1856-1,6-36-1273-1
197,0,0,0,0,0,6-38-588-4|6-38-588-6|6-38-588-1|6-38-588-7|7-41-571-1|6-38-588-12|3-24-1857-1|6-38-589-1|6-38-588-3|6-38-589-6|6-38-589-2|6-38-588-13|6-38-852-1|6-38-588-2|3-24-802-2,6-38-846-1
198,0,0,0,1,1,6-36-1273-3|3-24-725-1|10-59-1274-2|10-62-1274-2|3-24-724-1|6-36-1274-2|10-62-1274-5|6-35-1274-2|3-24-723-1|6-35-1274-4|3-24-727-1|3-24-1858-1|1-16-781-1|6-35-1790-3|6-36-1273-2,6-35-1274-2
199,1,1,1,1,1,6-35-845-3|6-34-845-3|3-26-864-2|6-35-845-2|3-24-1836-1|6-34-845-4|6-34-845-2|3-24-1857-1|6-35-845-4|3-24-1856-1|3-24-1836-3|3-24-800-1|10-56-1174-2|2-21-1622-1|3-26-864-1,6-35-845-3
200,0,1,1,1,1,11-66-736-1|3-24-724-2|6-35-1790-3|3-24-1858-1|1-16-1606-1|3-24-1858-2|10-57-1291-3|6-36-1609-2|1-16-944-1|11-66-734-1|2-22-700-6|9-49-722-3|6-36-1608-1|3-90-1790-3|4-27-1764-1,6-35-1790-3
201,0,0,0,1,1,3-25-1900-1|3-24-1858-2|3-24-1858-1|3-24-2367-1|3-25-1861-1|3-24-803-3|6-38-589-4|3-24-1857-1|6-37-375-8|3-24-803-1|3-25-2368-5|3-24-801-3|3-25-808-4|3-25-1860-2|3-25-567-1,6-37-375-8
202,0,0,0,0,0,6-38-588-4|7-41-569-3|6-38-588-1|7-41-569-2|6-38-588-13|6-38-588-2|6-38-589-1|6-38-588-6|9-50-1561-2|7-41-569-4|6-93-842-3|7-39-1793-1|7-41-1212-1|7-39-570-1|7-43-574-2,6-38-588-9
203,0,0,1,1,1,6-35-845-3|6-34-845-3|6-35-845-2|6-35-845-4|6-34-845-2|6-34-845-4|6-93-842-3|6-93-842-2|3-24-800-2|3-24-1836-1|10-55-841-1|6-34-845-5|3-24-1836-3|3-24-1857-1|6-38-588-4,6-34-845-2
204,0,0,0,0,0,7-39-570-1|9-52-585-1|7-41-572-2|7-41-953-1|9-51-582-4|10-57-409-1|8-47-1782-4|7-40-991-4|1-87-951-1|10-57-428-1|8-47-1782-3|7-39-570-3|6-34-845-4|7-39-952-1|7-40-1806-1,6-36-958-1
205,0,0,0,1,1,7-41-569-2|7-41-590-1|7-39-570-1|9-51-582-4|6-38-588-5|7-41-575-1|11-66-736-1|6-38-588-4|6-38-588-2|6-38-588-3|9-52-585-2|9-52-585-3|3-25-567-1|9-50-580-1|3-24-803-2,6-38-588-2
206,0,0,0,0,0,12-71-769-1|12-71-765-1|12-71-767-2|12-71-771-2|12-71-770-1|1-16-1423-3|12-71-770-2|12-71-769-2|3-26-765-1|12-70-768-2|7-39-610-1|12-71-766-2|12-71-764-2|12-71-764-3|11-67-1120-2,12-71-1148-2
207,0,1,1,1,1,12-92-876-1|7-43-574-2|12-92-874-1|8-47-1263-1|7-41-571-2|7-43-877-1|5-28-514-2|12-70-1209-1|7-41-590-1|7-43-880-1|7-43-574-3|7-39-879-1|8-47-1254-1|10-89-514-2|8-48-695-1,12-92-874-1
208,1,1,1,1,1,12-70-622-4|12-70-622-1|10-55-1269-2|10-57-1270-2|10-62-1269-2|10-59-1269-2|10-57-1285-1|10-89-1269-2|8-44-1269-2|10-57-1291-1|10-57-566-5|10-55-1269-3|11-67-1269-2|10-62-1269-3|8-44-1270-2,12-70-622-4
209,0,0,0,0,0,10-57-565-6|8-45-563-1|8-45-563-2|10-57-566-1|10-57-566-4|2-21-564-4|10-57-566-5|10-57-428-4|10-65-587-3|8-45-563-5|10-58-560-2|2-21-1622-1|8-45-563-3|10-62-1873-1|2-21-557-2,12-70-1159-3
210,0,0,0,0,0,1-87-661-1|1-16-1109-1|1-16-944-3|1-20-2116-1|1-87-660-1|1-16-1210-1|4-27-1764-1|6-86-1210-1|1-16-1423-3|1-87-658-1|1-87-662-1|7-41-1210-1|6-85-1176-1|10-89-514-1|5-28-514-1,12-95-988-1
211,0,0,1,1,1,12-71-765-1|12-71-764-2|12-71-771-1|12-71-764-1|3-26-765-1|12-71-769-1|12-71-770-1|12-71-764-3|8-47-1254-1|12-71-766-1|12-70-768-1|12-70-1427-3|7-41-1210-1|7-41-1212-1|12-71-767-1,12-71-764-1
212,1,1,1,1,1,12-95-1118-2|12-95-1118-1|12-95-1180-1|12-95-989-1|8-47-1265-2|12-71-764-3|11-67-1484-1|11-67-837-2|11-67-836-3|7-43-573-1|7-43-574-1|4-27-653-3|12-71-769-1|9-51-582-3|12-71-764-2,12-95-1118-2
213,1,1,1,1,1,12-95-985-5|12-95-985-4|12-95-985-3|1-87-664-1|7-39-1793-2|12-70-1435-2|6-38-589-5|12-70-1427-1|1-16-1109-1|10-62-1873-1|7-40-1498-4|3-90-1837-1|7-41-488-4|7-39-570-3|7-39-651-3,12-95-985-5
214,0,0,0,0,0,10-55-931-5|3-25-1859-1|3-25-1900-1|10-57-566-5|7-41-590-2|1-16-1105-1|3-25-807-1|1-16-614-4|3-25-1860-1|3-24-802-2|3-25-812-1|3-25-807-3|10-58-823-1|3-24-801-2|3-24-1856-1,12-92-882-1
215,1,1,1,1,1,12-71-764-2|12-70-1427-3|1-16-944-1|7-41-572-2|8-47-1284-2|10-65-413-6|9-50-1615-1|10-65-415-2|8-45-563-1|12-70-1144-4|3-24-1836-1|10-57-566-2|9-52-366-2|7-41-569-2|9-50-1561-2,12-71-764-2
216,1,1,1,1,1,12-72-1102-1|1-16-823-1|2-22-700-6|3-25-808-2|4-27-1764-1|1-16-1606-1|10-58-823-1|1-16-1105-1|3-25-814-1|3-24-1858-2|12-70-1209-1|5-30-668-2|1-16-944-2|9-49-396-1|10-55-841-1,12-72-1102-1
217,0,0,0,0,0,7-39-570-1|7-41-572-2|12-71-764-2|3-24-800-1|6-37-375-4|2-21-594-2|7-41-569-2|12-71-769-1|9-51-582-4|6-38-588-4|6-35-1790-3|10-61-1790-4|4-27-1764-1|3-24-799-1|3-90-1790-4,12-71-765-1
218,0,0,0,1,1,7-39-610-1|1-16-1109-1|1-15-608-1|1-87-661-1|12-70-1435-3|8-47-1346-2|12-70-768-2|12-70-1435-2|8-48-1562-2|8-47-692-2|6-86-1210-1|8-48-1210-1|1-16-1423-3|8-47-1349-2|12-71-1209-2,12-70-1435-2
219,1,1,1,1,1,12-71-770-2|12-71-765-1|12-71-770-1|12-71-769-1|12-70-768-2|3-26-765-1|12-71-767-2|12-71-764-3|7-39-570-1|12-95-1118-2|5-30-668-2|12-71-764-2|1-87-661-1|12-71-771-2|12-71-766-1,12-71-770-2
220,0,1,1,1,1,7-41-1212-1|12-72-1212-1|10-63-1212-1|10-56-1174-2|10-65-424-2|3-25-808-2|4-91-1095-1|7-40-991-3|3-24-800-1|3-24-803-2|10-65-413-6|3-24-803-1|3-25-806-2|3-24-1836-1|3-24-1858-1,12-72-1212-1
221,1,1,1,1,1,12-71-1209-2|12-71-1209-1|11-66-732-2|8-47-1209-1|10-62-1697-1|12-70-1209-1|8-48-1562-2|7-41-1212-1|8-47-1259-1|10-63-1212-1|10-94-2097-2|8-48-686-2|12-70-1209-2|10-64-650-2|12-70-1209-3,12-71-1209-2
222,0,1,1,1,1,12-71-1209-1|12-70-1209-1|12-70-1209-2|8-47-1209-1|12-70-1159-2|2-21-564-3|8-47-1258-1|11-68-1216-2|8-45-563-2|8-47-1320-3|8-45-563-1|12-70-1159-1|8-48-1210-1|8-47-1222-1|8-47-1324-2,12-70-1209-2
223,1,1,1,1,1,12-71-770-1|12-71-769-1|12-70-768-1|12-71-764-2|9-51-582-4|7-39-570-1|12-70-1427-3|6-86-768-1|12-71-771-1|7-41-569-2|3-24-725-1|11-66-736-1|12-71-767-1|12-70-1209-2|3-24-799-1,12-71-770-1
224,1,1,1,1,1,12-70-768-1|6-86-768-1|12-70-768-2|1-20-2114-3|12-71-770-1|8-47-1263-1|12-71-769-1|1-16-614-1|12-71-766-1|1-16-614-3|6-86-691-2|1-16-938-2|6-86-1210-1|12-71-765-1|1-16-1210-1,12-70-768-1
225,1,1,1,1,1,12-71-771-1|12-71-764-2|12-71-765-1|12-71-771-2|3-26-765-1|12-71-764-1|12-71-770-1|12-71-769-1|12-95-1118-1|11-66-747-1|12-71-764-4|12-71-770-2|7-41-569-2|7-43-573-1|10-94-2232-1,12-71-771-1
226,0,0,0,0,0,1-87-661-1|1-20-2116-1|1-87-660-1|1-87-658-1|6-85-1176-1|1-20-2114-2|1-87-662-1|1-16-1602-5|10-65-1176-1|2-22-700-6|2-22-1176-1|12-71-770-1|11-67-1176-1|1-16-944-1|4-91-674-2,12-95-984-1
227,0,0,0,0,0,12-70-1720-3|8-48-686-2|1-87-951-1|10-65-1534-1|12-70-1720-5|4-97-1477-1|4-27-1764-1|10-94-2095-1|9-50-1561-2|6-93-842-2|9-52-585-5|11-67-834-1|11-66-736-1|10-94-2093-1|10-65-404-4,12-70-1720-4
228,0,0,0,0,0,10-56-1174-2|9-52-585-3|11-66-732-1|12-71-1209-1|12-70-1427-3|8-45-563-1|10-56-1217-1|8-47-1209-1|10-55-731-1|12-70-1209-1|9-51-582-4|11-68-1216-2|10-62-743-1|9-52-585-2|8-47-1207-1,12-70-1427-1
229,0,1,1,1,1,12-70-1720-3|12-70-1720-2|12-70-1720-5|12-70-1720-4|4-27-1764-1|7-41-569-5|7-40-1806-1|9-52-12-1|7-39-610-1|12-71-764-2|12-70-623-1|7-40-1811-2|7-41-488-3|1-15-608-1|12-70-624-2,12-70-1720-2
230,1,1,1,1,1,12-95-1118-1|12-71-764-2|12-71-765-1|3-26-765-1|12-71-769-1|7-41-572-2|12-71-770-1|12-71-764-1|12-95-1118-2|7-43-573-1|7-41-569-5|6-38-588-3|7-43-574-1|12-71-771-1|12-71-771-2,12-95-1118-1
231,0,0,0,0,0,3-26-765-1|12-71-765-1|10-61-1790-4|12-71-769-1|3-90-1790-4|12-71-764-2|4-27-1764-1|10-65-478-2|10-64-466-2|7-39-570-1|12-71-771-2|10-62-519-1|7-41-572-2|12-71-764-3|3-26-765-2,12-71-765-2
232,0,0,0,0,0,7-41-590-1|3-24-1857-1|6-38-588-6|7-41-571-1|7-39-570-1|7-41-569-2|7-41-575-1|7-41-571-2|3-24-1856-1|6-38-588-5|6-37-375-6|3-24-1858-2|6-38-588-4|6-38-588-2|12-70-1209-1,7-41-627-1
233,0,0,1,1,1,7-40-1802-1|7-40-1806-1|7-40-1897-1|7-39-1802-1|7-40-1899-1|7-39-1899-1|7-40-1898-1|7-40-1854-1|7-39-1897-1|7-39-1898-1|7-39-1854-1|7-40-1808-1|7-40-1801-1|7-39-1806-1|7-40-1809-1,7-39-1802-1
234,1,1,1,1,1,7-41-484-2|7-41-575-1|7-40-1811-2|7-39-1811-2|7-40-1795-1|4-91-1716-1|7-40-1798-1|7-39-1798-1|6-38-588-5|4-97-1716-1|7-39-1795-1|4-91-613-1|7-41-488-3|3-24-981-1|6-38-589-4,7-41-484-2
235,0,1,1,1,1,7-40-1798-1|7-40-479-4|7-39-1798-1|7-40-1854-1|7-40-1795-1|7-39-1854-1|7-40-1806-1|7-40-991-3|7-40-1801-1|7-41-575-4|7-40-1797-1|7-40-991-1|7-40-1808-1|7-40-1802-1|7-40-1793-1,7-39-1798-1
236,1,1,1,1,1,7-41-987-3|7-41-987-1|1-20-2113-3|3-24-1856-1|10-65-397-4|1-16-938-3|1-20-2113-2|8-47-1346-1|3-24-799-2|7-41-987-2|10-94-2094-1|5-28-514-2|10-65-404-4|3-25-844-2|1-16-614-3,7-41-987-3
237,0,0,0,0,0,7-41-590-2|7-40-1568-2|7-40-991-1|7-41-484-2|7-39-570-1|7-41-627-1|6-38-763-1|7-39-1854-1|1-16-614-3|7-43-573-3|7-43-574-3|7-40-1854-1|7-41-569-7|7-41-571-1|7-41-569-3,7-43-628-2
238,0,0,1,1,1,7-40-479-4|7-39-610-1|7-41-1210-1|7-43-573-3|1-16-1210-1|6-38-763-2|7-43-573-1|7-43-574-2|7-39-570-1|3-25-1900-1|2-22-700-6|8-48-1210-1|7-43-574-1|6-86-1210-1|7-41-571-2,7-43-573-3
239,0,0,0,0,1,7-40-1806-2|7-40-1795-1|7-40-1805-1|7-39-1795-1|7-40-1797-1|7-40-1794-1|7-40-1800-1|7-39-1805-1|7-39-1797-1|7-39-1801-1|7-40-1798-1|7-40-1898-1|7-40-1801-1|7-39-1794-1|7-40-1793-1,7-40-1801-1
240,0,0,0,0,0,7-39-570-1|11-66-736-1|3-24-803-2|7-39-1611-4|7-41-569-2|7-39-1642-4|7-39-1154-5|3-24-803-1|10-65-397-4|7-41-590-1|7-40-1806-2|7-41-1154-4|10-65-393-3|10-65-390-4|7-39-1154-4,7-41-1642-5
241,1,1,1,1,1,7-40-1798-1|7-39-1798-1|7-40-1854-1|7-40-1806-1|7-39-1854-1|3-24-801-2|7-40-1795-1|3-24-801-1|7-40-1897-1|7-40-991-4|7-40-1802-1|7-40-1793-1|7-39-1793-1|7-39-1897-1|7-40-1801-1,7-40-1798-1
242,0,1,1,1,1,7-39-570-1|7-39-1611-1|7-41-1611-1|7-41-572-2|7-40-1806-1|7-41-569-2|7-39-1806-1|11-66-736-1|7-39-1808-1|7-39-1899-1|3-24-1856-1|7-40-1808-1|7-39-1898-1|7-39-570-3|7-39-1809-1,7-39-1611-1
243,0,0,1,1,1,7-43-573-3|7-43-574-2|7-41-571-1|7-43-574-3|7-39-1642-1|7-41-1611-1|3-24-802-2|7-41-1642-1|6-38-588-4|7-41-488-3|7-43-573-2|7-39-1611-1|7-43-878-1|7-39-570-5|3-24-1856-1,7-43-574-3
244,0,0,0,1,1,3-25-567-2|10-57-566-2|10-65-424-2|9-52-585-5|7-41-572-2|10-65-415-2|7-41-512-3|3-24-800-1|7-39-570-1|3-24-1857-1|7-41-488-3|8-45-563-1|9-51-582-1|10-65-420-2|6-37-2327-2,7-41-512-3
245,0,0,0,0,0,4-27-1764-1|10-65-397-4|7-40-1899-1|10-65-404-4|7-39-1899-1|7-40-1898-1|2-21-594-2|5-30-668-2|7-39-1793-1|7-39-1797-1|7-39-1897-1|7-40-1801-1|10-94-2095-1|7-39-1801-1|8-48-686-2,7-39-570-3
246,1,1,1,1,1,7-40-1806-2|7-39-1806-1|7-40-1809-1|7-40-1793-1|7-39-1808-1|7-40-1808-1|7-39-1809-1|7-39-1793-1|7-40-1802-1|7-40-1795-1|7-40-1800-1|7-39-1802-1|7-40-1805-1|7-40-1794-1|7-39-1805-1,7-40-1806-2
247,1,1,1,1,1,7-40-991-1|7-40-991-3|7-40-991-2|7-40-1806-2|7-39-1801-1|7-40-1805-1|7-40-1795-1|7-40-1794-1|7-39-1795-1|7-40-991-5|7-40-1793-1|7-39-1797-1|7-40-1801-1|7-40-1797-1|7-39-1793-1,7-40-991-1
248,0,0,0,0,0,7-41-569-2|7-41-488-3|6-38-588-4|7-39-570-1|7-41-569-5|7-40-1806-1|7-39-1154-2|7-41-1154-2|7-41-572-2|8-48-828-5|7-39-1154-5|7-39-1611-4|7-41-569-1|7-39-1642-4|7-41-1154-4,7-39-1642-2
249,0,0,0,0,0,7-43-574-2|7-41-488-3|7-43-573-3|7-43-573-1|7-43-574-1|7-41-569-4|7-41-569-3|7-41-488-2|7-39-570-1|7-41-569-2|7-41-571-1|7-40-991-1|7-41-590-2|7-43-574-3|7-41-590-1,7-41-488-1
250,0,0,1,1,1,7-40-479-1|5-31-479-1|7-40-479-4|7-40-479-2|5-31-479-2|5-31-479-3|5-32-1517-1|5-31-483-1|7-40-479-3|5-31-483-2|5-31-479-4|7-40-1801-1|7-39-1801-1|7-40-1793-1|7-40-1806-1,7-40-479-2
251,1,1,1,1,1,7-41-1210-1|1-16-1210-1|6-86-1210-1|8-48-1210-1|12-71-767-1|11-66-721-2|11-66-739-1|11-66-732-1|1-16-1109-1|2-23-751-3|7-39-610-1|10-64-466-3|11-66-738-1|6-35-845-1|11-66-733-1,7-41-1210-1
252,0,0,0,1,1,7-40-1806-1|7-40-1854-1|7-39-1899-1|7-39-1898-1|7-40-1793-1|7-40-1898-1|7-39-1793-1|7-40-1809-1|7-39-1854-1|7-40-1899-1|7-39-1801-1|7-40-1897-1|7-40-1801-1|7-39-1809-1|7-40-1802-1,7-39-1793-1
253,0,0,0,0,0,7-39-1611-1|7-39-1611-3|7-39-1611-4|7-39-1154-4|7-39-1642-3|7-39-570-1|7-41-1611-1|7-41-569-5|7-39-570-3|7-41-571-2|7-40-1806-1|7-41-1611-3|7-39-1154-5|7-41-1154-4|7-41-1642-4,7-39-1611-2
254,0,1,1,1,1,7-40-1853-1|7-39-1853-1|7-40-1806-1|7-40-1854-1|7-40-1897-1|7-40-479-4|7-39-1854-1|7-40-1799-1|7-39-1806-1|7-40-1802-1|7-39-1799-1|7-39-1897-1|7-40-1808-1|7-39-1899-1|7-40-1899-1,7-39-1853-1
255,0,0,1,1,1,7-39-570-1|3-24-803-2|7-39-1154-5|7-39-1611-4|7-39-1642-4|11-66-736-1|7-41-569-2|7-41-1154-4|10-65-397-4|3-24-803-1|3-24-1856-1|7-41-1642-4|3-24-1858-1|7-40-1806-1|3-24-1857-1,7-39-1611-4
256,0,0,0,1,1,7-41-488-3|7-40-1806-1|7-39-570-1|7-41-569-2|7-39-1611-1|6-38-588-4|3-24-1857-1|7-39-1641-1|7-41-1641-1|3-24-1856-1|7-39-1793-1|7-41-572-2|7-39-1154-2|7-39-1898-1|7-39-1899-1,7-39-1641-1
257,0,0,0,1,1,7-40-1806-1|7-40-1811-2|7-40-1854-1|7-40-1811-1|7-39-1811-2|7-39-1854-1|7-39-1811-1|7-40-1853-1|7-39-1899-1|7-40-1899-1|7-40-1793-1|7-40-1898-1|7-39-1898-1|7-39-1793-1|7-40-1802-1,7-39-1811-1
258,0,1,1,1,1,7-41-484-2|7-40-1530-1|3-24-981-1|7-40-991-1|6-37-375-10|6-38-763-1|1-16-619-1|5-28-514-1|3-25-2368-5|10-89-514-1|7-40-1811-2|3-24-801-2|7-40-1568-1|7-41-575-2|3-24-801-1,7-40-1530-1
259,0,0,0,0,0,7-39-570-1|7-41-569-2|7-41-572-2|7-39-570-3|7-39-1793-1|7-40-1793-1|7-39-1154-2|7-41-1154-2|7-41-569-1|11-66-736-1|7-40-1898-1|7-39-1899-1|9-51-582-4|7-39-1898-1|6-38-848-1,7-41-1611-2
260,0,0,1,1,1,5-31-479-3|7-40-479-1|5-31-479-1|7-40-479-3|5-31-483-1|7-40-479-2|7-41-569-5|9-51-582-4|5-31-480-1|5-31-479-2|7-40-479-4|7-41-571-2|9-50-579-3|5-31-479-4|5-32-1517-1,7-40-479-3
261,0,1,1,1,1,7-40-1806-1|7-40-1854-1|7-40-1793-1|7-39-1899-1|7-39-1854-1|7-40-991-4|7-39-1793-1|7-39-1898-1|7-40-1899-1|7-40-1898-1|7-39-1801-1|7-40-1802-1|7-40-1801-1|7-40-1897-1|7-40-991-1,7-40-1793-1
262,0,0,0,0,1,7-40-1806-2|7-40-1800-1|7-39-1800-1|7-40-1805-1|7-39-1797-1|7-40-1795-1|7-40-1802-1|7-40-1798-1|7-40-1797-1|7-39-1806-1|7-40-1794-1|7-39-1795-1|7-39-1802-1|7-39-1798-1|7-39-1805-1,7-39-1805-1
263,0,1,1,1,1,7-40-1897-1|7-40-1807-1|7-39-1807-1|7-40-1854-1|7-39-1897-1|7-40-1799-1|7-40-1806-1|7-40-1800-1|7-40-1808-1|7-40-1802-1|7-39-1806-1|7-39-1854-1|7-40-1798-1|7-39-1799-1|7-40-1795-1,7-40-1807-1
264,0,0,0,0,0,10-59-1269-2|10-89-1269-2|10-62-1269-2|10-55-1269-2|10-57-1270-2|8-44-1269-2|10-62-1269-3|10-59-1269-3|10-55-1269-3|10-59-1270-2|11-67-1269-2|10-89-1269-3|3-90-1790-3|3-25-808-4|3-24-803-3,7-43-1270-1
265,1,1,1,1,1,7-41-488-3|9-50-579-1|7-40-991-5|7-41-569-2|3-24-1857-1|3-24-1856-1|6-38-588-4|7-41-575-1|7-40-991-3|7-41-488-4|9-50-1615-1|9-50-579-2|3-24-800-1|7-43-574-1|9-52-585-1,7-41-488-3
266,0,0,0,0,1,7-40-1806-1|7-40-1795-1|7-40-1854-1|7-39-1795-1|7-40-991-4|7-39-1801-1|7-40-1801-1|7-39-1854-1|7-40-1797-1|7-39-1898-1|7-40-1898-1|7-40-1793-1|7-40-1799-1|7-40-1794-1|7-40-1811-1,7-40-1898-1
267,0,1,1,1,1,7-39-570-5|7-41-571-1|7-41-590-2|3-24-802-2|3-24-1858-2|3-24-1858-1|2-21-594-2|3-24-802-1|2-22-700-6|7-43-573-3|1-16-1606-1|3-25-1900-1|3-24-1856-1|7-40-991-4|4-27-1764-1,7-41-590-2
268,0,1,1,1,1,7-39-651-2|7-39-651-3|10-64-650-2|4-27-649-3|7-39-610-1|4-27-653-3|7-40-1806-2|7-40-1795-1|7-39-1793-1|7-40-1793-1|7-39-1795-1|7-40-1897-1|7-39-1898-1|7-40-1898-1|7-39-1793-2,7-39-651-3
269,0,0,1,1,1,7-39-1154-5|7-39-1611-4|7-39-1642-4|7-41-1154-4|7-41-1642-4|7-40-1806-1|7-41-569-2|7-39-570-1|7-39-1806-1|11-66-736-1|7-39-1154-4|7-39-1642-3|7-39-1611-3|7-40-1898-1|7-39-1898-1,7-41-1154-4
270,0,0,0,0,0,5-31-591-3|7-41-590-2|9-50-580-3|5-31-591-2|10-57-566-4|7-41-512-1|9-52-585-4|3-24-1857-1|7-41-590-1|6-38-588-11|7-41-481-1|7-39-570-3|10-60-2087-8|7-41-512-3|9-52-585-5,7-41-512-4
271,1,1,1,1,1,7-43-957-1|7-41-953-1|8-47-1262-2|8-47-1281-1|12-70-1209-1|10-56-1174-2|8-47-1262-3|8-47-1348-1|8-47-1207-1|8-44-688-2|1-87-665-1|8-47-1281-2|1-15-608-1|8-47-1638-1|10-57-920-1,7-43-957-1
272,1,1,1,1,1,7-41-1154-1|7-39-1154-1|7-39-1642-1|7-41-1642-1|7-39-1611-1|7-41-1611-1|7-40-1794-1|7-40-1806-1|7-39-1794-1|7-39-610-1|7-39-1898-1|7-40-1898-1|7-41-1154-4|7-39-1154-5|7-39-1854-1,7-41-1154-1
273,0,0,0,0,0,3-24-803-2|12-70-1209-1|8-47-1320-3|3-24-803-1|8-47-1207-1|9-51-582-4|9-49-722-1|11-66-736-1|9-51-582-2|10-56-1217-1|3-24-1857-1|10-65-1534-1|11-68-1216-2|3-24-1856-1|9-52-585-5,7-41-481-2
274,0,1,1,1,1,7-39-1154-5|7-39-1611-4|7-39-1642-4|7-41-1154-4|7-41-1642-4|3-24-803-2|10-65-397-4|11-66-736-1|7-39-570-1|7-40-1806-1|3-24-1858-1|7-41-569-2|3-24-803-1|3-24-803-3|3-24-1858-2,7-39-1642-4
275,0,0,0,0,0,7-39-570-1|11-66-736-1|7-39-610-1|7-41-1210-1|6-86-1210-1|1-16-1210-1|7-40-1806-2|7-41-590-1|11-67-1120-1|3-24-724-1|7-41-575-1|7-39-1793-2|8-48-1210-1|1-16-944-1|2-22-700-6,7-41-921-1
276,1,1,1,1,1,7-41-590-1|5-31-591-1|7-41-571-2|7-39-570-1|6-38-588-2|7-41-569-1|5-31-591-2|7-43-574-2|9-52-585-4|9-52-585-2|6-38-588-11|7-41-569-2|7-43-574-1|7-39-570-3|11-66-736-1,7-41-590-1
277,0,1,1,1,1,7-39-1611-1|7-41-1611-1|7-40-1806-1|7-39-610-1|7-39-1642-1|7-41-1642-1|7-41-488-3|3-24-802-2|3-24-724-2|7-39-1898-1|7-39-570-5|7-39-570-1|7-39-1808-1|7-39-1899-1|7-39-1854-1,7-41-1611-1
278,0,0,0,0,1,7-40-1806-1|7-40-1795-1|7-39-1898-1|7-40-1897-1|7-40-1898-1|7-39-1795-1|7-40-1801-1|7-39-1801-1|7-39-1806-1|7-40-1854-1|7-40-1799-1|7-40-1802-1|7-40-1797-1|7-39-1854-1|7-40-1899-1,7-40-1799-1
279,0,0,0,0,1,7-40-1806-1|7-40-1854-1|7-40-1808-1|7-39-1854-1|7-40-1801-1|7-39-1611-1|7-41-1611-1|7-40-1899-1|7-40-1898-1|7-39-1899-1|7-40-1897-1|7-39-1801-1|7-39-1808-1|7-40-1794-1|7-39-1898-1,7-39-1808-1
280,1,1,1,1,1,7-41-569-3|7-39-570-2|7-41-569-4|7-41-571-1|7-43-880-1|7-41-1210-1|7-41-569-2|7-43-574-2|7-41-571-2|7-41-488-2|6-38-588-4|6-86-1210-1|4-91-1716-1|8-48-1210-1|4-97-1716-1,7-41-569-3
281,0,0,0,0,0,6-38-588-4|7-41-569-2|7-41-488-3|3-25-567-2|7-39-570-1|8-45-563-1|10-65-424-2|3-24-1856-1|1-16-944-1|2-22-700-6|2-21-594-2|6-38-589-6|7-41-569-5|7-43-574-2|7-43-574-1,2-21-598-3
282,0,1,1,1,1,2-21-561-1|2-21-561-3|2-21-561-2|2-21-1622-1|2-21-557-2|2-21-557-1|10-58-559-3|8-45-563-1|5-30-668-2|10-58-560-4|2-21-594-2|2-21-556-5|2-21-670-2|10-58-559-1|10-57-566-2,2-21-561-2
283,0,0,0,1,1,2-22-700-6|9-51-582-4|2-22-710-2|12-70-623-1|9-49-722-1|5-30-668-2|2-22-707-3|9-51-582-2|2-22-700-5|7-41-590-1|5-32-462-2|5-31-591-1|1-20-2114-3|6-86-1210-1|11-66-736-1,2-22-707-3
